variant,fid,dim,seed,error,seconds
ads,29,30,12,574722.5940500946,323.88
ads,29,30,13,374087.505095178,323.146
ads,29,30,14,1039418.0792190504,321.666
ads,29,30,15,1057073.789113389,323.526
ads,29,30,16,1118456.798891419,368.997
ads,29,30,17,629859.5869587604,321.771
ads,29,30,18,1088587.4107081594,323.463
ads,29,30,19,6504324.726267914,323.627
ads,29,30,2,701277.8269583376,321.906
ads,29,30,20,1146025.856066832,321.987
ads,29,30,21,382326.6792855252,323.638
ads,29,30,22,1188671.8946634268,367.558
ads,29,30,23,642188.106468182,322.464
ads,29,30,24,699045.4820481922,323.926
ads,29,30,25,1000322.2330964397,326.063
ads,29,30,26,1122545.115293257,322.307
ads,29,30,27,1263196.0501581023,326.355
