function,dim,K,seed,best,evals,seconds
Rastrigin,10,32,1,0.12422089454867091,35000,5.468
Rastrigin,10,32,10,0.017123608796069334,35000,5.591
Rastrigin,10,32,11,2.984977961514062,35000,5.37
Rastrigin,10,32,12,2.9850601323397257,35000,5.481
Rastrigin,10,32,13,2.985079742712827,35000,5.377
Rastrigin,10,32,14,0.07946307904911976,35000,5.434
Rastrigin,10,32,15,3.980120166090586,35000,5.434
Rastrigin,10,32,16,0.13216562123518827,35000,5.525
Rastrigin,10,32,17,1.9900136701257054,35000,5.385
Rastrigin,10,32,18,0.19948894307677278,35000,5.618
Rastrigin,10,32,19,5.970178386859899,35000,5.378
Rastrigin,10,32,2,0.03738713136078786,35000,5.463
Rastrigin,10,32,20,0.008116801128892348,35000,5.576
Rastrigin,10,32,21,0.017544497430122874,35000,5.502
Rastrigin,10,32,22,0.6038857179857047,35000,5.454
Rastrigin,10,32,23,3.9799717926056104,35000,5.368
Rastrigin,10,32,24,4.975067407470107,35000,5.349
Rastrigin,10,32,25,0.2637696814454529,35000,5.455
Rastrigin,10,32,26,1.9308752945760403,35000,5.56
Rastrigin,10,32,27,0.1273022611520389,35000,5.434
Rastrigin,10,32,28,3.9803499716176276,35000,5.482
Rastrigin,10,32,29,2.9849794986969016,35000,5.563
Rastrigin,10,32,3,2.985010113130542,35000,5.449
Rastrigin,10,32,4,5.969963303111328,35000,5.379
Rastrigin,10,32,5,0.03827646806200846,35000,5.446
Rastrigin,10,32,6,4.975266696954321,35000,5.452
Rastrigin,10,32,7,4.975485498396324,35000,5.418
Rastrigin,10,32,8,3.9800710864169417,35000,5.433
Rastrigin,10,32,9,3.979972449421666,35000,5.386
Rastrigin,10,4,0,4.974817215536206,35000,2.76
Rastrigin,10,4,1,5.96977080282295,35000,2.78
Rastrigin,10,4,10,11.939525400958246,35000,2.816
Rastrigin,10,4,11,4.974798483419974,35000,2.816
Rastrigin,10,4,12,5.969773339384261,35000,2.795
Rastrigin,10,4,13,8.954629522576397,35000,2.804
Rastrigin,10,4,14,4.974797511451371,35000,2.827
Rastrigin,10,4,15,9.949608953374508,35000,2.784
Rastrigin,10,4,16,1.9899322153934378,35000,2.817
Rastrigin,10,4,17,8.954637301944842,35000,2.798
Rastrigin,10,4,18,2.9848894683961475,35000,2.781
Rastrigin,10,4,19,6.964740967939818,35000,2.809
Rastrigin,10,4,2,4.9748053804001415,35000,2.79
Rastrigin,10,4,20,9.949603843784445,35000,2.797
Rastrigin,10,4,21,3.9798704120125024,35000,2.799
Rastrigin,10,4,22,2.9848861078893094,35000,2.8
Rastrigin,10,4,23,9.949593770511427,35000,2.786
Rastrigin,10,4,24,6.964727564675684,35000,2.802
Rastrigin,10,4,25,0.9949718964589209,35000,2.807
Rastrigin,10,4,26,5.969758884460262,35000,2.802
Rastrigin,10,4,27,1.9899259519177122,35000,2.794
Rastrigin,10,4,28,5.969829730867346,35000,2.789
Rastrigin,10,4,29,4.974802938180986,35000,2.808
Rastrigin,10,4,3,0.020309549880067834,35000,2.788
Rastrigin,10,4,4,4.974816990569437,35000,2.79
Rastrigin,10,4,5,1.8187716972070689,35000,2.802
Rastrigin,10,4,6,5.969767284053461,35000,2.802
Rastrigin,10,4,7,8.954731677102814,35000,2.81
Rastrigin,10,4,8,0.9950022802173777,35000,2.784
Rastrigin,10,4,9,1.989940477042694,35000,2.788
Rastrigin,10,59,0,2.836670412290502,35000,5.633
Rastrigin,10,59,1,0.06861542420438127,35000,5.452
Rastrigin,10,59,10,3.9802841370928377,35000,5.469
Rastrigin,10,59,11,5.970635061442138,35000,5.393
Rastrigin,10,59,12,1.9910455311902382,35000,5.293
Rastrigin,10,59,13,3.9807582115571307,35000,5.316
Rastrigin,10,59,14,2.985324395952034,35000,5.445
Rastrigin,10,59,15,1.5422780614143932,35000,5.391
Rastrigin,10,59,16,0.03882787268173615,35000,5.504
Rastrigin,10,59,17,4.976636509032019,35000,5.304
Rastrigin,10,59,18,0.05901012147852214,35000,5.436
Rastrigin,10,59,19,2.985251122355095,35000,5.329
Rastrigin,10,59,2,4.976952623399569,35000,5.447
Rastrigin,10,59,20,0.05251177564922216,35000,5.389
Rastrigin,10,59,21,0.028173431483480726,35000,5.436
Rastrigin,10,59,22,0.139317329848609,35000,5.398
Rastrigin,10,59,23,0.11300152128600871,35000,5.509
Rastrigin,10,59,24,5.970307590724687,35000,5.281
Rastrigin,10,59,25,0.0207710013836504,35000,5.391
Rastrigin,10,59,26,5.970953219494646,35000,5.315
Rastrigin,10,59,27,2.9867582530113737,35000,5.388
Rastrigin,10,59,28,1.7165135366661133,35000,5.508
Rastrigin,10,59,29,14.924756342756154,35000,5.397
Rastrigin,10,59,3,4.975666184093512,35000,5.471
Rastrigin,10,59,4,4.975185551746975,35000,5.487
Rastrigin,10,59,5,0.051729634854282835,35000,5.487
Rastrigin,10,59,6,2.985851680842657,35000,5.402
Rastrigin,10,59,7,3.9817815999897164,35000,5.393
Rastrigin,10,59,8,0.9951460826813161,35000,5.386
Rastrigin,10,59,9,2.985376480254118,35000,5.391
Rastrigin,10,8,0,3.979868465677697,35000,3.139
Rastrigin,10,8,1,2.9849704807316186,35000,3.146
Rastrigin,10,8,10,0.41229621565061336,35000,3.171
Rastrigin,10,8,11,5.969808545165662,35000,3.177
Rastrigin,10,8,12,4.974836222286768,35000,3.154
Rastrigin,10,8,13,0.003948333046437824,35000,3.226
Rastrigin,10,8,14,1.9899516048027124,35000,3.199
Rastrigin,10,8,15,0.9950464950294702,35000,3.19
Rastrigin,10,8,16,0.006766393961839867,35000,3.198
Rastrigin,10,8,17,9.949635161409617,35000,3.196
Rastrigin,10,8,18,5.9698157954360624,35000,3.244
Rastrigin,10,8,19,2.3569474222995268e-05,35000,3.229
Rastrigin,10,8,2,1.9899871122146635,35000,3.151
Rastrigin,10,8,20,1.3267134995202383,35000,3.235
Rastrigin,10,8,21,4.9748253338492106,35000,3.218
Rastrigin,10,8,22,0.12018773528717475,35000,3.209
Rastrigin,10,8,23,3.9798420536509127,35000,3.218
Rastrigin,10,8,24,2.9849508333386012,35000,3.203
Rastrigin,10,8,25,0.0008392479913084117,35000,3.13
Rastrigin,10,8,26,8.954659108691516,35000,3.183
Rastrigin,10,8,27,5.24113053625797,35000,3.168
Rastrigin,10,8,28,0.02489663497560457,35000,3.133
Rastrigin,10,8,29,0.12931975845623356,35000,3.166
Rastrigin,10,8,3,0.6114743943880256,35000,3.18
Rastrigin,10,8,4,0.025028559721590682,35000,3.155
Rastrigin,10,8,5,0.16800630932473837,35000,3.177
Rastrigin,10,8,6,7.9597269562493835,35000,3.167
Rastrigin,10,8,7,2.9849719814884565,35000,3.166
Rastrigin,10,8,8,0.708815155854893,35000,3.158
Rastrigin,10,8,9,4.974860446121085,35000,3.163
Rastrigin,30,16,0,0.7927408244430012,105000,11.34
Rastrigin,30,16,1,0.08029771240995842,105000,11.342
Rastrigin,30,16,10,11.941159493989403,105000,11.305
Rastrigin,30,16,11,0.019148840004334033,105000,11.251
Rastrigin,30,16,12,0.24638535338328893,105000,11.296
Rastrigin,30,16,13,9.950855582354734,105000,11.227
Rastrigin,30,16,14,10.94598096862137,105000,11.235
Rastrigin,30,16,15,0.3128727198258616,105000,11.296
Rastrigin,30,16,16,4.977200559171479,105000,11.27
Rastrigin,30,16,17,0.011754014442999505,105000,11.25
Rastrigin,30,16,18,0.19166842959856467,105000,11.348
Rastrigin,30,16,19,0.06269515901789191,105000,11.3
Rastrigin,30,16,2,0.15014537746139922,105000,11.266
Rastrigin,30,16,20,0.22641963850975344,105000,11.363
Rastrigin,30,16,21,0.2057988100093553,105000,11.197
Rastrigin,30,16,22,1.893438815178854,105000,11.257
Rastrigin,30,16,23,7.962585491319942,105000,11.245
Rastrigin,30,16,24,0.2109344871188341,105000,11.53
Rastrigin,30,16,25,7.96190209994711,105000,11.55
Rastrigin,30,16,26,7.9619397761444475,105000,11.474
Rastrigin,30,16,27,14.92605766770538,105000,11.538
Rastrigin,30,16,28,20.896585497528918,105000,11.619
Rastrigin,30,16,29,0.33813949963473533,105000,11.597
Rastrigin,30,16,3,12.935960253876203,105000,11.322
Rastrigin,30,16,4,1.4506661922665671,105000,11.393
Rastrigin,30,16,5,5.860138780984698,105000,11.282
Rastrigin,30,16,6,0.22289702773724684,105000,11.371
Rastrigin,30,16,7,14.926452539765819,105000,11.387
Rastrigin,30,16,8,11.941345489468858,105000,11.261
Rastrigin,30,16,9,12.935806472957779,105000,11.243
Rastrigin,30,32,0,14.934841406911687,105000,15.929
Rastrigin,30,32,1,4.455598958857479,105000,16.07
Rastrigin,30,32,10,11.94902300547335,105000,16.079
Rastrigin,30,32,11,0.8951253122338017,105000,16.16
Rastrigin,30,32,12,10.949584483277647,105000,15.949
Rastrigin,30,32,13,10.949083800930396,105000,15.949
Rastrigin,30,32,14,0.10937039540374371,105000,16.023
Rastrigin,30,32,15,26.867328209919606,105000,16.093
Rastrigin,30,32,16,0.17214064674965357,105000,16.113
Rastrigin,30,32,17,1.9138405871971145,105000,15.995
Rastrigin,30,32,18,0.6093208487502011,105000,15.991
Rastrigin,30,32,19,0.0630047361906918,105000,16.043
Rastrigin,30,32,2,10.948999063514464,105000,15.891
Rastrigin,30,32,20,0.23015681837284774,105000,16.13
Rastrigin,30,32,21,0.060193458467267646,105000,16.102
Rastrigin,30,32,22,0.01740699782970978,105000,16.194
Rastrigin,30,32,23,1.4674106822452018,105000,16.062
Rastrigin,30,32,24,0.05592787649868569,105000,15.961
Rastrigin,30,32,25,7.9639608689666375,105000,15.909
Rastrigin,30,32,26,0.4786315840836437,105000,15.94
Rastrigin,30,32,27,1.2654387739291906,105000,16.077
Rastrigin,30,32,28,0.1643664216559273,105000,15.978
Rastrigin,30,32,29,0.5947332790983637,105000,16.01
Rastrigin,30,32,3,0.1914721532247654,105000,16.076
Rastrigin,30,32,4,0.22523722151476022,105000,16.083
Rastrigin,30,32,5,16.92247066050095,105000,16.069
Rastrigin,30,32,6,6.966893775530252,105000,16.235
Rastrigin,30,32,7,0.6656382372153757,105000,16.018
Rastrigin,30,32,8,0.10065627175379177,105000,16.105
Rastrigin,30,32,9,0.16263553677708842,105000,16.119
Rastrigin,30,4,0,0.07269565022329516,105000,8.416
Rastrigin,30,4,1,9.949737216235576,105000,8.471
Rastrigin,30,4,10,0.11695673039270105,105000,8.482
Rastrigin,30,4,11,11.939717977905389,105000,8.483
Rastrigin,30,4,12,14.924647043595371,105000,8.523
Rastrigin,30,4,13,0.0021340135127161375,105000,8.574
Rastrigin,30,4,14,16.914604600485802,105000,8.469
Rastrigin,30,4,15,0.10014949631641912,105000,8.46
Rastrigin,30,4,16,21.889351631312252,105000,8.501
Rastrigin,30,4,17,15.919533336546749,105000,8.539
Rastrigin,30,4,18,22.884193962954498,105000,8.545
Rastrigin,30,4,19,8.954861712239449,105000,8.553
Rastrigin,30,4,2,1.9164577454976666,105000,8.503
Rastrigin,30,4,20,19.899491645254386,105000,8.568
Rastrigin,30,4,21,20.89440249924013,105000,8.559
Rastrigin,30,4,22,52.73338869933724,105000,8.574
Rastrigin,30,4,23,8.954906635114867,105000,8.614
Rastrigin,30,4,24,0.10997507525695482,105000,8.565
Rastrigin,30,4,25,9.949764637499584,105000,8.537
Rastrigin,30,4,26,2.7048404379510202,105000,8.528
Rastrigin,30,4,27,0.10206184946247276,105000,8.526
Rastrigin,30,4,28,10.945028740153873,105000,8.556
Rastrigin,30,4,29,20.894580003102817,105000,8.515
Rastrigin,30,4,3,8.95482271381178,105000,8.488
Rastrigin,30,4,4,9.949768655162586,105000,8.506
Rastrigin,30,4,5,21.889326080867306,105000,8.492
Rastrigin,30,4,6,15.919468104181021,105000,8.487
Rastrigin,30,4,7,8.954909890802355,105000,8.539
Rastrigin,30,4,8,1.1490209222155272,105000,8.474
Rastrigin,30,4,9,12.93462129294636,105000,8.495
Rastrigin,30,59,0,10.959842077286453,105000,16.35
Rastrigin,30,59,1,2.3559619373845635,105000,16.371
Rastrigin,30,59,10,0.18156968427064157,105000,16.451
Rastrigin,30,59,11,0.0783755210756567,105000,16.327
Rastrigin,30,59,12,0.5440618825562638,105000,16.319
Rastrigin,30,59,13,0.12568679163712204,105000,16.321
Rastrigin,30,59,14,0.22333566537110983,105000,16.458
Rastrigin,30,59,15,4.092531821770933,105000,16.292
Rastrigin,30,59,16,0.2751944386178593,105000,16.406
Rastrigin,30,59,17,0.15483735698364853,105000,16.327
Rastrigin,30,59,18,0.4397627962016486,105000,16.455
Rastrigin,30,59,19,8.970715041501819,105000,16.488
Rastrigin,30,59,2,2.4053859872395265,105000,16.242
Rastrigin,30,59,20,1.7971615468395612,105000,16.666
Rastrigin,30,59,21,2.8109350657759364,105000,16.706
Rastrigin,30,59,22,3.743079976406932,105000,16.718
Rastrigin,30,59,23,0.22350112505961306,105000,16.627
Rastrigin,30,59,24,1.9571508758975256,105000,18.243
Rastrigin,30,59,25,11.956487119998826,105000,18.203
Rastrigin,30,59,26,3.2393345609857533,105000,18.465
Rastrigin,30,59,27,2.3648959889432035,105000,18.536
Rastrigin,30,59,28,11.965905833143552,105000,18.542
Rastrigin,30,59,29,9.955870311092099,105000,18.849
Rastrigin,30,59,3,9.964991444880013,105000,16.192
Rastrigin,30,59,4,15.930987182759793,105000,16.15
Rastrigin,30,59,5,0.3103038607969779,105000,16.276
Rastrigin,30,59,6,0.5551826983032697,105000,16.49
Rastrigin,30,59,7,0.9814327537435474,105000,16.281
Rastrigin,30,59,8,8.977553062888887,105000,16.318
Rastrigin,30,59,9,0.35495403432139483,105000,16.379
Rastrigin,30,8,0,0.9459224768681338,105000,9.542
Rastrigin,30,8,1,13.930504264007197,105000,9.572
Rastrigin,30,8,10,13.930968921453712,105000,9.584
Rastrigin,30,8,11,14.925125705889513,105000,9.558
Rastrigin,30,8,12,15.92054014771145,105000,9.527
Rastrigin,30,8,13,0.11356263527324018,105000,9.58
Rastrigin,30,8,14,18.905571411260212,105000,9.536
Rastrigin,30,8,15,0.20365799724191902,105000,9.583
Rastrigin,30,8,16,4.1339760220884045,105000,9.597
Rastrigin,30,8,17,0.15073561805587588,105000,9.558
Rastrigin,30,8,18,13.930339024699492,105000,9.547
Rastrigin,30,8,19,15.920396814354262,105000,9.561
Rastrigin,30,8,2,26.864510452250897,105000,9.518
Rastrigin,30,8,20,12.935069087705529,105000,9.484
Rastrigin,30,8,21,8.95569779181352,105000,9.592
Rastrigin,30,8,22,9.95046684268857,105000,9.579
Rastrigin,30,8,23,0.029942475696714155,105000,9.6
Rastrigin,30,8,24,11.940489561024947,105000,9.674
Rastrigin,30,8,25,0.008541222620124245,105000,9.579
Rastrigin,30,8,26,0.4892633112457929,105000,9.645
Rastrigin,30,8,27,13.930524525340218,105000,9.551
Rastrigin,30,8,28,21.889472312713792,105000,9.534
Rastrigin,30,8,29,8.95531597991635,105000,9.57
Rastrigin,30,8,3,8.955723879815025,105000,9.546
Rastrigin,30,8,4,11.940919133378202,105000,9.524
Rastrigin,30,8,5,0.002366844362882148,105000,9.606
Rastrigin,30,8,6,18.90536449601956,105000,9.538
Rastrigin,30,8,7,10.945332529665507,105000,9.653
Rastrigin,30,8,8,15.920097956023142,105000,9.577
Rastrigin,30,8,9,6.965718484727802,105000,9.553
Rastrigin,50,16,0,27.86380049472831,175000,21.663
Rastrigin,50,16,1,0.7072879503293166,175000,21.553
Rastrigin,50,16,10,16.924274664942175,175000,20.493
Rastrigin,50,16,11,0.7363162347488128,175000,20.235
Rastrigin,50,16,12,0.14809575331696578,175000,20.18
Rastrigin,50,16,13,1.0295789402640594,175000,19.749
Rastrigin,50,16,14,0.6298469848592276,175000,20.169
Rastrigin,50,16,15,0.231224039130268,175000,20.1
Rastrigin,50,16,16,0.4180617874565655,175000,20.085
Rastrigin,50,16,17,0.8532961453979624,175000,20.15
Rastrigin,50,16,18,0.6165673253697719,175000,21.023
Rastrigin,50,16,19,0.6441361810657327,175000,21.131
Rastrigin,50,16,2,0.13689174242188074,175000,21.985
Rastrigin,50,16,20,5.794912850125797,175000,21.186
Rastrigin,50,16,21,0.5420423493920907,175000,21.156
Rastrigin,50,16,22,0.24324900092705093,175000,21.054
Rastrigin,50,16,23,27.864813111841897,175000,21.157
Rastrigin,50,16,24,2.2862790529544554,175000,20.734
Rastrigin,50,16,25,0.2830302110149887,175000,20.579
Rastrigin,50,16,26,16.92170937192259,175000,20.674
Rastrigin,50,16,27,0.3684655734872422,175000,20.63
Rastrigin,50,16,28,1.9176493552021157,175000,20.649
Rastrigin,50,16,29,0.8215717637805824,175000,20.667
Rastrigin,50,16,3,0.5947197728328888,175000,22.124
Rastrigin,50,16,4,0.513515296249011,175000,21.854
Rastrigin,50,16,5,0.2714993279739133,175000,22.225
Rastrigin,50,16,6,28.85966880068014,175000,20.999
Rastrigin,50,16,7,0.4625856302934608,175000,20.86
Rastrigin,50,16,8,5.574583890816825,175000,20.755
Rastrigin,50,16,9,0.9629405636169963,175000,20.507
Rastrigin,50,32,0,0.16033747181165836,175000,28.437
Rastrigin,50,32,1,0.4376777630111519,175000,28.87
Rastrigin,50,32,10,1.4176331254589627,175000,27.571
Rastrigin,50,32,11,19.90597146041887,175000,27.289
Rastrigin,50,32,12,12.166251226498844,175000,27.285
Rastrigin,50,32,13,24.89914014915388,175000,26.842
Rastrigin,50,32,14,3.0096351754856983,175000,26.915
Rastrigin,50,32,15,7.739877961521415,175000,27.076
Rastrigin,50,32,16,0.5375164465391435,175000,27.448
Rastrigin,50,32,17,1.2322605173893066,175000,26.969
Rastrigin,50,32,18,2.38750916489505,175000,26.823
Rastrigin,50,32,19,0.23115774438156222,175000,26.88
Rastrigin,50,32,2,18.915314214404646,175000,28.827
Rastrigin,50,32,20,0.14049270224194288,175000,27.068
Rastrigin,50,32,21,17.938781390298516,175000,26.883
Rastrigin,50,32,22,0.20539688672545253,175000,27.475
Rastrigin,50,32,23,7.289099289097862,175000,27.475
Rastrigin,50,32,24,0.26371513341280206,175000,27.193
Rastrigin,50,32,25,0.27043496154703917,175000,26.826
Rastrigin,50,32,26,1.7631983657912542,175000,26.763
Rastrigin,50,32,27,23.89523467212871,175000,26.852
Rastrigin,50,32,28,1.88272054515852,175000,26.872
Rastrigin,50,32,29,1.1335125684386753,175000,26.985
Rastrigin,50,32,3,5.885030094991521,175000,28.712
Rastrigin,50,32,4,0.4065976792913375,175000,28.743
Rastrigin,50,32,5,1.0559000613240528,175000,28.726
Rastrigin,50,32,6,0.7179760711128438,175000,27.844
Rastrigin,50,32,7,0.6510460911977134,175000,27.625
Rastrigin,50,32,8,2.0581785957642182,175000,27.745
Rastrigin,50,32,9,0.16137385128200776,175000,27.298
Rastrigin,50,4,0,0.0702751772843726,175000,16.84
Rastrigin,50,4,1,50.74364347928366,175000,16.473
Rastrigin,50,4,10,15.919961830444379,175000,15.597
Rastrigin,50,4,11,22.884607789964036,175000,15.615
Rastrigin,50,4,12,0.2915765155382246,175000,17.715
Rastrigin,50,4,13,22.885095362317998,175000,17.55
Rastrigin,50,4,14,27.859991254858244,175000,17.568
Rastrigin,50,4,15,31.839803106150157,175000,17.738
Rastrigin,50,4,16,21.890505993175054,175000,17.694
Rastrigin,50,4,17,22.884578628220993,175000,17.806
Rastrigin,50,4,18,15.920317935105288,175000,16.902
Rastrigin,50,4,19,23.879746071746297,175000,16.876
Rastrigin,50,4,2,6.231365597148795,175000,16.415
Rastrigin,50,4,20,0.5078167371927975,175000,16.659
Rastrigin,50,4,21,25.87047742129664,175000,16.398
Rastrigin,50,4,22,21.889954021621975,175000,16.351
Rastrigin,50,4,23,0.0036324640373095463,175000,16.484
Rastrigin,50,4,24,0.15680859879182663,175000,15.91
Rastrigin,50,4,25,1.0580491668451941,175000,15.927
Rastrigin,50,4,26,15.920170615655593,175000,16.106
Rastrigin,50,4,27,43.77896586025116,175000,16.168
Rastrigin,50,4,28,30.84463915430075,175000,16.168
Rastrigin,50,4,29,5.236918172825824,175000,16.148
Rastrigin,50,4,3,28.854848238582406,175000,16.377
Rastrigin,50,4,4,8.802417344851335,175000,16.292
Rastrigin,50,4,5,4.795443892440005,175000,16.202
Rastrigin,50,4,6,37.809073940387805,175000,15.235
Rastrigin,50,4,7,0.8508989239451239,175000,15.401
Rastrigin,50,4,8,32.83455045901661,175000,15.56
Rastrigin,50,4,9,22.885214988182895,175000,15.618
Rastrigin,50,59,0,11.118139638944513,175000,27.582
Rastrigin,50,59,1,0.5298397801162764,175000,27.473
Rastrigin,50,59,10,11.986972651425447,175000,27.473
Rastrigin,50,59,11,20.13825811337665,175000,27.393
Rastrigin,50,59,12,3.4448074052685342,175000,27.769
Rastrigin,50,59,13,0.7214579826070349,175000,27.689
Rastrigin,50,59,14,0.1677368694694792,175000,27.659
Rastrigin,50,59,15,0.25729932691149315,175000,27.527
Rastrigin,50,59,16,15.957276400792182,175000,27.584
Rastrigin,50,59,17,0.5101509471228951,175000,27.632
Rastrigin,50,59,18,0.3163590136462062,175000,27.623
Rastrigin,50,59,19,25.917981121085404,175000,27.594
Rastrigin,50,59,2,18.941562725282438,175000,27.448
Rastrigin,50,59,20,0.8300370069497376,175000,27.682
Rastrigin,50,59,21,26.913516360463632,175000,27.399
Rastrigin,50,59,22,12.037391275604023,175000,27.544
Rastrigin,50,59,23,0.5086716049345341,175000,27.613
Rastrigin,50,59,24,0.3059313976963267,175000,27.768
Rastrigin,50,59,25,23.45141223813272,175000,27.94
Rastrigin,50,59,26,13.975381425524574,175000,27.621
Rastrigin,50,59,27,0.39764839000082475,175000,27.833
Rastrigin,50,59,28,0.33879644989440294,175000,27.676
Rastrigin,50,59,29,7.177257754276184,175000,27.715
Rastrigin,50,59,3,1.259108856804687,175000,27.547
Rastrigin,50,59,4,1.3880762202278447,175000,27.379
Rastrigin,50,59,5,25.91877139593595,175000,27.562
Rastrigin,50,59,6,0.5326455503242187,175000,27.54
Rastrigin,50,59,7,0.510468684836269,175000,27.582
Rastrigin,50,59,8,16.005857131764344,175000,27.551
Rastrigin,50,59,9,0.3175353432020529,175000,27.523
Rastrigin,50,8,0,16.91696337561467,175000,18.227
Rastrigin,50,8,1,4.87642812878272,175000,18.118
Rastrigin,50,8,10,6.090862666235694,175000,18.749
Rastrigin,50,8,11,0.7449634991511971,175000,18.632
Rastrigin,50,8,12,3.095904830686891,175000,18.589
Rastrigin,50,8,13,0.07291056860486833,175000,18.448
Rastrigin,50,8,14,0.2828726723396926,175000,18.574
Rastrigin,50,8,15,10.309672592381219,175000,18.497
Rastrigin,50,8,16,11.590953212495776,175000,18.484
Rastrigin,50,8,17,12.017776874219692,175000,18.549
Rastrigin,50,8,18,0.1576862796629257,175000,17.689
Rastrigin,50,8,19,0.0321352627549345,175000,17.644
Rastrigin,50,8,2,24.878229262375328,175000,18.151
Rastrigin,50,8,20,34.82691531094116,175000,17.717
Rastrigin,50,8,21,18.908305293278772,175000,17.744
Rastrigin,50,8,22,6.580958397585391,175000,17.704
Rastrigin,50,8,23,5.7406092912530085,175000,17.705
Rastrigin,50,8,24,0.7854102976110084,175000,17.952
Rastrigin,50,8,25,0.863346021965981,175000,17.86
Rastrigin,50,8,26,10.325511298140839,175000,17.91
Rastrigin,50,8,27,25.872396338835472,175000,17.942
Rastrigin,50,8,28,0.7836967089590416,175000,17.937
Rastrigin,50,8,29,30.846962273571137,175000,18.029
Rastrigin,50,8,3,6.854751279330628,175000,18.185
Rastrigin,50,8,4,18.906498518300623,175000,18.085
Rastrigin,50,8,5,0.26759500021000804,175000,18.127
Rastrigin,50,8,6,5.818086715735092,175000,18.77
Rastrigin,50,8,7,24.880187320927575,175000,18.699
Rastrigin,50,8,8,0.8745023334274151,175000,18.794
Rastrigin,50,8,9,0.0680085886501729,175000,18.784
Rosenbrock,10,16,0,77.40539612094172,35000,4.014
Rosenbrock,10,16,1,6.662796726732013,35000,4.122
Rosenbrock,10,16,10,8.201196452401055,35000,4.03
Rosenbrock,10,16,11,9.21840231194296,35000,4.002
Rosenbrock,10,16,12,7.903618431001743,35000,4.008
Rosenbrock,10,16,13,9.041788302441597,35000,4.007
Rosenbrock,10,16,14,93.43830807063293,35000,4.117
Rosenbrock,10,16,15,9.105105570380015,35000,3.951
Rosenbrock,10,16,16,7.449020517102076,35000,4.02
Rosenbrock,10,16,17,9.543708681323448,35000,4.017
Rosenbrock,10,16,18,0.6864231641493943,35000,4.03
Rosenbrock,10,16,19,81.21446805290694,35000,4.001
Rosenbrock,10,16,2,8.666915480142364,35000,4.032
Rosenbrock,10,16,20,10.217102237541766,35000,4.112
Rosenbrock,10,16,21,53.73992268066539,35000,4.001
Rosenbrock,10,16,22,17.087466009066382,35000,4.005
Rosenbrock,10,16,23,4.775119144387878,35000,4.008
Rosenbrock,10,16,24,6.994595587220607,35000,4.003
Rosenbrock,10,16,25,7.8416005105133495,35000,4.011
Rosenbrock,10,16,26,8.346074377621896,35000,4.002
Rosenbrock,10,16,27,110.79518501837366,35000,4.125
Rosenbrock,10,16,28,7.833762051975609,35000,4.009
Rosenbrock,10,16,29,216.54172849167836,35000,4.03
Rosenbrock,10,16,3,9.498003137098397,35000,4.044
Rosenbrock,10,16,4,9.493770227061855,35000,3.994
Rosenbrock,10,16,5,9.185108950953769,35000,4.01
Rosenbrock,10,16,6,86.21459985276066,35000,4.042
Rosenbrock,10,16,7,8.13941565497064,35000,4.01
Rosenbrock,10,16,8,6.909166705724223,35000,4.126
Rosenbrock,10,16,9,8.523001447864562,35000,4.011
Rosenbrock,10,32,0,78.13668452616788,35000,5.641
Rosenbrock,10,32,1,7.269367071792508,35000,5.696
Rosenbrock,10,32,10,9.400116866330926,35000,5.765
Rosenbrock,10,32,11,8.78816453720168,35000,5.621
Rosenbrock,10,32,12,8.27626716895466,35000,5.678
Rosenbrock,10,32,13,104.96619476341014,35000,5.642
Rosenbrock,10,32,14,77.01643343689928,35000,5.628
Rosenbrock,10,32,15,163.797559491129,35000,5.642
Rosenbrock,10,32,16,10.85872199260714,35000,5.781
Rosenbrock,10,32,17,9.48522559121838,35000,5.617
Rosenbrock,10,32,18,8.247168098593486,35000,5.649
Rosenbrock,10,32,19,150.13575243150495,35000,5.644
Rosenbrock,10,32,2,9.604338825196985,35000,5.729
Rosenbrock,10,32,20,9.529731010431968,35000,5.647
Rosenbrock,10,32,21,8.362730588706036,35000,5.667
Rosenbrock,10,32,22,9.617862357896877,35000,5.745
Rosenbrock,10,32,23,5.0390355478987665,35000,5.646
Rosenbrock,10,32,24,9.453777887431752,35000,5.68
Rosenbrock,10,32,25,6.5532864464239164,35000,5.635
Rosenbrock,10,32,26,8.504771783163006,35000,5.624
Rosenbrock,10,32,27,121.44698686018542,35000,5.653
Rosenbrock,10,32,28,6.4541019979542,35000,5.756
Rosenbrock,10,32,29,350.3478112277995,35000,5.621
Rosenbrock,10,32,3,8.924749515964416,35000,5.656
Rosenbrock,10,32,4,9.057562588872834,35000,5.768
Rosenbrock,10,32,5,9.605820955015021,35000,5.645
Rosenbrock,10,32,6,4.75381691532535,35000,5.638
Rosenbrock,10,32,7,4.9653772072350915,35000,5.65
Rosenbrock,10,32,8,6.354848001948582,35000,5.662
Rosenbrock,10,32,9,8.55289436161073,35000,5.666
Rosenbrock,10,4,0,70.45867388555008,35000,3.078
Rosenbrock,10,4,1,6.33891149323517,35000,3.117
Rosenbrock,10,4,10,9.565147788310568,35000,3.073
Rosenbrock,10,4,11,83.32798221996167,35000,3.098
Rosenbrock,10,4,12,7.567963517037082,35000,3.103
Rosenbrock,10,4,13,9.602605284668515,35000,3.166
Rosenbrock,10,4,14,7.277872312853965,35000,3.099
Rosenbrock,10,4,15,7.9632152005720735,35000,3.079
Rosenbrock,10,4,16,7.185607390294899,35000,3.083
