config,N,K,p,arm,chi,n_eff,entropy
reference impl.,60,5,0.1,shuffled,0.381105529165253,0.8731783349161932,0.9474954470986269
reference impl.,60,5,0.1,shuffled,0.48699112317906734,0.8083026559347487,0.899331740531215
reference impl.,60,5,0.1,shuffled,0.6204721409933969,0.7220291271353348,0.8671900877713415
reference impl.,60,5,0.1,shuffled,0.4461891104415725,0.8339694280328668,0.9042126042458624
reference impl.,60,5,0.1,shuffled,0.7898857756011907,0.6157940564749165,0.7909531633483243
reference impl.,60,5,0.1,shuffled,0.7849307009249135,0.6187673861252686,0.695485948922484
reference impl.,60,5,0.1,shuffled,0.6676808409159365,0.6916596950708067,0.7978441223873449
reference impl.,60,5,0.1,shuffled,1.1733599835054394,0.4207384239659296,0.5787911967224084
reference impl.,60,5,0.1,shuffled,1.2602777534688536,0.38635397514253156,0.5232496175070565
reference impl.,60,5,0.1,shuffled,0.6719103429912049,0.688959793881538,0.8386249640576159
reference impl.,60,5,0.1,shuffled,0.5077966278665287,0.7950026671212713,0.8930799755775359
reference impl.,60,5,0.1,shuffled,0.7020519426129747,0.6698475807481082,0.8450934861752718
reference impl.,60,5,0.1,shuffled,0.7417121151724573,0.6451043289448266,0.6948795380802746
reference impl.,60,5,0.1,shuffled,0.6340736389497058,0.7132416408026276,0.8395475218091155
reference impl.,60,5,0.1,shuffled,0.6575159519621734,0.6981644844071998,0.860677592517278
reference impl.,60,5,0.1,shuffled,1.0697778691093531,0.4663255394416315,0.5870259629463601
reference impl.,60,5,0.1,shuffled,0.5388467332058806,0.7749800470055501,0.8900516216254194
reference impl.,60,5,0.1,shuffled,0.11967868484240035,0.9858792635278656,0.9936373694685524
reference impl.,60,5,0.1,shuffled,0.4223550869372701,0.8486199347651739,0.9412825313587823
reference impl.,60,5,0.1,shuffled,0.3829020840864949,0.8721330759690152,0.939186377347486
reference impl.,60,5,0.1,shuffled,0.32776543504791317,0.9029914641010003,0.9613793447138026
reference impl.,60,5,0.1,shuffled,0.5310041247479821,0.7800522660061732,0.9037760642249346
reference impl.,60,5,0.1,shuffled,0.5860737596638556,0.7443342476748496,0.8857523789684113
reference impl.,60,5,0.1,shuffled,0.46249372508634334,0.8237907840843572,0.941009909772442
reference impl.,60,5,0.1,shuffled,0.639292974079566,0.7098766165140055,0.871259865662966
reference impl.,60,5,0.1,shuffled,0.48420273859558466,0.8100758582807907,0.9070338154214341
reference impl.,60,5,0.1,shuffled,0.6990889705533275,0.6717155544986757,0.7402554717044659
reference impl.,60,5,0.1,shuffled,0.8391398634957924,0.5868008385818567,0.7344681932104986
reference impl.,60,5,0.1,shuffled,0.5141542399576304,0.7909173691206737,0.9110529726362074
reference impl.,60,5,0.1,shuffled,1.0070927804305807,0.49646618635414863,0.5390078425015751
reference impl.,60,5,0.1,shuffled,0.7961355951008323,0.6120580756805233,0.7555371079137642
reference impl.,60,5,0.1,shuffled,0.7069889773526428,0.6667407130686642,0.8422069690051693
reference impl.,60,5,0.1,shuffled,0.9706875985235671,0.5148709099319635,0.7169067994093484
reference impl.,60,5,0.1,shuffled,0.8012326761326624,0.6090231154763985,0.7712545845843802
reference impl.,60,5,0.1,shuffled,0.8756124287031744,0.5660279771103893,0.7360972630626427
reference impl.,60,5,0.1,shuffled,1.1648476823149096,0.42429151706055596,0.5945162980647237
reference impl.,60,5,0.1,shuffled,0.1414136421046023,0.9803942539709518,0.9928474449977346
reference impl.,60,5,0.1,shuffled,1.2982646490103487,0.372371370145592,0.48909754915954645
reference impl.,60,5,0.1,shuffled,1.3248669261674653,0.36294052455332787,0.46895361706558863
reference impl.,60,5,0.1,shuffled,0.9125999871060542,0.5456017379511374,0.7499328317013322
reference impl.,60,5,0.1,shuffled,0.8119584255334366,0.6026723148093708,0.7610867414124233
reference impl.,60,5,0.1,shuffled,0.5753823645824994,0.75127818781768,0.8650834273897214
reference impl.,60,5,0.1,shuffled,0.636148828351298,0.7119032123084196,0.8649752065026347
reference impl.,60,5,0.1,shuffled,0.5871956748930026,0.7436056823432328,0.8859023746350716
reference impl.,60,5,0.1,shuffled,0.7536325495326001,0.6377705501959544,0.8201853590262047
reference impl.,60,5,0.1,shuffled,0.9351763646987098,0.5334599886582273,0.7181602623824692
reference impl.,60,5,0.1,shuffled,0.7167217291390771,0.6606372345349034,0.8184177820101254
reference impl.,60,5,0.1,shuffled,0.6743514774487924,0.6874033740057457,0.7999350596837757
reference impl.,60,5,0.1,shuffled,0.9503770452434802,0.5254262902943534,0.6811528244742974
reference impl.,60,5,0.1,shuffled,0.6059224409893358,0.7314529117769062,0.8545293053428931
reference impl.,60,5,0.1,shuffled,0.8068211792175928,0.6057080416784093,0.8258772068145571
reference impl.,60,5,0.1,shuffled,0.870188668447765,0.5690780130055649,0.7700390393034788
reference impl.,60,5,0.1,shuffled,0.857116494170735,0.5764856070797956,0.6887395982629919
reference impl.,60,5,0.1,shuffled,0.4508550369281289,0.831068488642697,0.915601791424005
reference impl.,60,5,0.1,shuffled,0.4214441440304088,0.8491738459349535,0.9186168892020361
reference impl.,60,5,0.1,shuffled,0.8005649978724412,0.6094200559776018,0.7377032764867918
reference impl.,60,5,0.1,shuffled,0.3315563965745764,0.9009580069395182,0.957265205708517
reference impl.,60,5,0.1,shuffled,0.5131068510040535,0.7915909981401771,0.8914830635515426
reference impl.,60,5,0.1,shuffled,0.9255592649468368,0.5386015885259302,0.7236100373833264
reference impl.,60,5,0.1,shuffled,0.8002272749418102,0.6096209061104653,0.7933361730705619
reference impl.,60,5,0.1,shuffled,1.037465211575893,0.4816180675093462,0.6523665694858078
reference impl.,60,5,0.1,shuffled,0.5620401848768591,0.7599424201078361,0.8445834830439609
reference impl.,60,5,0.1,shuffled,1.0880637133035307,0.4579000628317723,0.7040832620088281
reference impl.,60,5,0.1,shuffled,0.6484156543109258,0.7040057911714572,0.81887516746091
reference impl.,60,5,0.1,shuffled,0.5689058304679908,0.7554845283590403,0.8690511497487766
reference impl.,60,5,0.1,shuffled,0.7221490809590665,0.6572464431635127,0.7802437713580049
reference impl.,60,5,0.1,shuffled,0.5650718629664001,0.7579741474575786,0.8757955144291533
reference impl.,60,5,0.1,shuffled,0.5869300338690852,0.7437781850361888,0.8798921348015576
reference impl.,60,5,0.1,shuffled,0.4068990919208893,0.8579516326994284,0.9345114591321452
reference impl.,60,5,0.1,shuffled,0.25385186165368795,0.9394604475677868,0.9787229167701088
reference impl.,60,5,0.1,shuffled,0.459170799402185,0.8258744325502252,0.9191627575778752
reference impl.,60,5,0.1,shuffled,0.31275414987862765,0.910900156980183,0.967625253315626
reference impl.,60,5,0.1,shuffled,0.7727364349013821,0.6261264022491397,0.7481773918346053
reference impl.,60,5,0.1,shuffled,0.8808955492959467,0.5630703649794006,0.7653439183255797
reference impl.,60,5,0.1,shuffled,0.3625085639931837,0.8838509705927937,0.9571393740654964
reference impl.,60,5,0.1,shuffled,0.2564203226738896,0.9383051403938278,0.9759373737588357
reference impl.,60,5,0.1,shuffled,0.7397318831315793,0.6463274907377934,0.8586470293853828
reference impl.,60,5,0.1,shuffled,0.7262837945339972,0.6546695631434506,0.7669484453429976
reference impl.,60,5,0.1,shuffled,0.8872225947193434,0.5595457594962083,0.7940197597320359
reference impl.,60,5,0.1,shuffled,0.6923425423681796,0.6759779492764233,0.8484488233347183
reference impl.,60,5,0.1,shuffled,0.5284062244712817,0.7817305578307002,0.889732191891234
reference impl.,60,5,0.1,shuffled,0.6251976159056034,0.718973390526221,0.8570373264160897
reference impl.,60,5,0.1,shuffled,0.38271528096066326,0.8722418726391344,0.9428652537344857
reference impl.,60,5,0.1,shuffled,0.408556083359221,0.8569581900595938,0.9416515911278681
reference impl.,60,5,0.1,shuffled,0.5199041832504213,0.7872153954108287,0.9068686282024861
reference impl.,60,5,0.1,shuffled,0.5470743016803435,0.7696509444398963,0.8721962227839695
reference impl.,60,5,0.1,shuffled,0.8483589786393111,0.5814923915878467,0.6890773609190224
reference impl.,60,5,0.1,shuffled,0.6824768218149733,0.6822331288852506,0.8493752179569076
reference impl.,60,5,0.1,shuffled,0.8449379626317302,0.5834577496268918,0.7598704336346933
reference impl.,60,5,0.1,shuffled,0.599616245592938,0.7355430979153957,0.8006591153313071
reference impl.,60,5,0.1,shuffled,1.0923044751315398,0.4559695164885853,0.6375372559367498
reference impl.,60,5,0.1,shuffled,0.7306545017757332,0.6519516821466762,0.8354665216435914
reference impl.,60,5,0.1,shuffled,0.7972988784423807,0.6113644701520693,0.7481996769663436
reference impl.,60,5,0.1,shuffled,0.9569871634572115,0.521968497638696,0.6533568831407949
reference impl.,60,5,0.1,shuffled,0.9899778991468092,0.5050361597791841,0.6686089376089622
reference impl.,60,5,0.1,shuffled,0.7224050737841256,0.657086740349435,0.7951475996311067
reference impl.,60,5,0.1,shuffled,1.1229354192658958,0.44228531450487524,0.586885739118421
reference impl.,60,5,0.1,shuffled,1.0461131925451395,0.4774744706112488,0.6165831876269
reference impl.,60,5,0.1,shuffled,0.6549897617512672,0.6997843883129607,0.8173853422036943
reference impl.,60,5,0.1,shuffled,0.7479871509214272,0.6412374228613313,0.8123305018884344
reference impl.,60,5,0.1,shuffled,0.43234272562848974,0.8425166011153911,0.9248754781128673
reference impl.,60,5,0.1,shuffled,0.7760593026137412,0.6241153005009754,0.7444174771684035
reference impl.,60,5,0.1,shuffled,0.40850969963342953,0.8569860228036936,0.9264838713844966
reference impl.,60,5,0.1,shuffled,0.5901443851700406,0.7416909868009788,0.8871137789763026
reference impl.,60,5,0.1,shuffled,0.5936979621044225,0.7393839601067668,0.8833850931712355
reference impl.,60,5,0.1,shuffled,0.40212565385209814,0.8608037017045783,0.9395146270815616
reference impl.,60,5,0.1,shuffled,0.2949156060521102,0.9199841785558638,0.9663708823277605
reference impl.,60,5,0.1,shuffled,0.16036356956748857,0.9749282817570465,0.9877702200208934
reference impl.,60,5,0.1,shuffled,0.49323028412470465,0.8043265606093419,0.9192375050090565
reference impl.,60,5,0.1,shuffled,0.3809471205260085,0.873270383163551,0.9523064395277175
reference impl.,60,5,0.1,shuffled,0.4644728209902753,0.8225476759463455,0.9183065124658816
reference impl.,60,5,0.1,shuffled,0.6589723493428443,0.6972311625524613,0.8431385103650136
reference impl.,60,5,0.1,shuffled,0.9619565574660277,0.5193832751605342,0.5797284394783113
reference impl.,60,5,0.1,shuffled,0.865612554784175,0.5716621051984712,0.6813924975085974
reference impl.,60,5,0.1,shuffled,0.875463014604922,0.5661118142691542,0.756800041488118
reference impl.,60,5,0.1,shuffled,1.0520507604025104,0.474651069204077,0.6508134886661018
reference impl.,60,5,0.1,shuffled,0.706029566962294,0.6673439097669261,0.8120350535904586
reference impl.,60,5,0.1,shuffled,0.4778157465473786,0.8141281270401329,0.8930323824115561
reference impl.,60,5,0.1,shuffled,0.766081836142864,0.6301668245733666,0.7975125338256877
reference impl.,60,5,0.1,shuffled,0.5145419848075543,0.7906679335286894,0.9026595816364317
reference impl.,60,5,0.1,shuffled,0.31856204658550713,0.9078679469824759,0.9593567452427639
reference impl.,60,5,0.1,shuffled,0.4465371280136886,0.8337534014373075,0.8967610271982327
reference impl.,60,5,0.1,shuffled,0.901298179099131,0.5517733309520804,0.8009234705059602
reference impl.,60,5,0.1,shuffled,0.12597560443625622,0.9843780648991873,0.992916269369235
reference impl.,60,5,0.1,shuffled,0.24201930573594263,0.9446676560848659,0.9776163250360529
reference impl.,60,5,0.1,shuffled,0.3825647328945659,0.8723295349794505,0.9369848709574068
reference impl.,60,5,0.1,shuffled,0.30475416153240587,0.9150176456040225,0.9655775519525667
reference impl.,60,5,0.1,shuffled,0.23125943426397128,0.9492340823460376,0.9818864856466971
reference impl.,60,5,0.1,shuffled,0.3309862774305039,0.9012647229186714,0.9597877973260973
reference impl.,60,5,0.1,shuffled,0.7898572527823445,0.6158111433217841,0.8342387368728612
reference impl.,60,5,0.1,shuffled,0.8049809560042118,0.6067982007059113,0.7972361977284685
reference impl.,60,5,0.1,shuffled,0.7797644639298984,0.6218779321109797,0.7851568085011861
reference impl.,60,5,0.1,shuffled,0.6370172291819118,0.7113433187236445,0.8290115078944096
reference impl.,60,5,0.1,shuffled,0.050675585529199055,0.9974385628402405,0.9990834753157076
reference impl.,60,5,0.1,shuffled,0.6002834050082391,0.7351102501803757,0.8617409003715193
reference impl.,60,5,0.1,shuffled,0.3879827219941999,0.8691641982067594,0.9330439253174457
reference impl.,60,5,0.1,shuffled,0.6154654955392294,0.725269519041796,0.9014831821080025
reference impl.,60,5,0.1,shuffled,0.7171656252609734,0.6603595575398167,0.7804021159992218
reference impl.,60,5,0.1,shuffled,0.5529902445170958,0.7658151098195276,0.9023154688235352
reference impl.,60,5,0.1,shuffled,0.7320069863882288,0.6511119375320371,0.8132285204560408
reference impl.,60,5,0.1,shuffled,1.2566816502884122,0.38770979037181685,0.5082740706438749
reference impl.,60,5,0.1,shuffled,1.0155620019404796,0.4922795357879128,0.6760910981592325
reference impl.,60,5,0.1,shuffled,0.7755413496440514,0.6244284976685145,0.7973860360992401
reference impl.,60,5,0.1,shuffled,1.003079652616421,0.49846254474563967,0.6663280446147833
reference impl.,60,5,0.1,shuffled,1.2982359646511228,0.3723816977166701,0.4851121141798744
reference impl.,60,5,0.1,shuffled,0.7856078607657181,0.6183604662251173,0.8125178067322556
reference impl.,60,5,0.1,shuffled,0.5563002109597517,0.7636677873441902,0.8509682707823691
reference impl.,60,5,0.1,shuffled,0.7068274358837271,0.6668422577392863,0.8028542591258305
reference impl.,60,5,0.1,shuffled,0.3850610343845338,0.8708737997832431,0.94160183123834
reference impl.,60,5,0.1,shuffled,0.5132132434650576,0.7915225821142854,0.8719405824617008
reference impl.,60,5,0.1,shuffled,0.5751618795422577,0.7514213956559552,0.8918140472491397
reference impl.,60,5,0.1,shuffled,0.5442611113379733,0.7714738845533204,0.8883051139482799
reference impl.,60,5,0.1,shuffled,0.8414720143268009,0.5854543340648093,0.7640166443282819
reference impl.,60,5,0.1,shuffled,0.40308502825447506,0.860231673807217,0.9398888243003735
reference impl.,60,5,0.1,shuffled,0.5090701517072136,0.7941850284566101,0.8874034818637834
reference impl.,60,5,0.1,shuffled,0.643463397635276,0.7071910003545644,0.8353811699778838
reference impl.,60,5,0.1,shuffled,0.42816531427198035,0.8450759907440396,0.9346191203850586
reference impl.,60,5,0.1,shuffled,0.5715757242066459,0.7537505827180573,0.8909543034059787
reference impl.,60,5,0.1,shuffled,0.6275905296150188,0.7174270851743095,0.8360157647242583
reference impl.,60,5,0.1,shuffled,0.6030611041211487,0.7333084180387044,0.8681394800079612
reference impl.,60,5,0.1,shuffled,0.613534264261661,0.7265201615361282,0.8576963078866211
reference impl.,60,5,0.1,shuffled,0.6172683462311711,0.7241023642140475,0.8329213257407115
reference impl.,60,5,0.1,shuffled,0.5265843238646707,0.7829069184273885,0.8880742440240711
reference impl.,60,5,0.1,shuffled,0.4938320683295513,0.8039424619864383,0.9159901638294382
reference impl.,60,5,0.1,shuffled,0.356278634686477,0.8873630460189132,0.9538462380662525
reference impl.,60,5,0.1,shuffled,0.36914851927715864,0.8800720305774998,0.9507776839718105
reference impl.,60,5,0.1,shuffled,0.5876328045832702,0.7433218222416951,0.8699000470806003
reference impl.,60,5,0.1,shuffled,0.9666358293775918,0.5169602171346603,0.5810312903228745
reference impl.,60,5,0.1,shuffled,0.636980133999645,0.7113672331050874,0.8411271167964234
reference impl.,60,5,0.1,shuffled,0.5447038955543175,0.7711870133253895,0.8700558287731522
reference impl.,60,5,0.1,shuffled,0.5383416942320808,0.7753069212896011,0.9032440874993659
reference impl.,60,5,0.1,shuffled,0.911696399330378,0.5460928810033238,0.7031165626117882
reference impl.,60,5,0.1,shuffled,0.6821815791261295,0.6824207095660206,0.7750213775556654
reference impl.,60,5,0.1,shuffled,0.8398915841554523,0.5863665531789284,0.7745890967419392
reference impl.,60,5,0.1,shuffled,0.9984997844192995,0.5007506704514133,0.6621645575875403
reference impl.,60,5,0.1,shuffled,0.6218704339903705,0.7211246354032474,0.8421526796954144
reference impl.,60,5,0.1,shuffled,0.34864488411400607,0.8916206121704423,0.9593754040294862
reference impl.,60,5,0.1,shuffled,0.7770487365549399,0.623517299640212,0.7812658296235545
reference impl.,60,5,0.1,shuffled,0.8294038905625141,0.5924483639154198,0.7529245726763774
reference impl.,60,5,0.1,shuffled,0.9372692098079675,0.5323471222006442,0.7697240932583947
reference impl.,60,5,0.1,shuffled,0.6298525790888033,0.7159660500987922,0.8222186784153014
reference impl.,60,5,0.1,shuffled,0.3598811867642923,0.8853361579786493,0.9394995591304313
reference impl.,60,5,0.1,shuffled,0.573064978897821,0.7527833392143438,0.8983857192700024
reference impl.,60,5,0.1,shuffled,0.512989592086196,0.7916663991432448,0.8518356784902721
reference impl.,60,5,0.1,shuffled,0.5029112270829599,0.7981357449671083,0.8818496742069379
reference impl.,60,5,0.1,shuffled,0.27291248566604775,0.9306816879522142,0.9640210881288628
reference impl.,60,5,0.1,shuffled,0.5823751184737646,0.7467363261881736,0.8681602228065293
reference impl.,60,5,0.1,shuffled,0.6193572569382357,0.7227504583523565,0.8578718955543746
reference impl.,60,5,0.1,shuffled,0.679377306757277,0.6842034745482628,0.8421167149201524
reference impl.,60,5,0.1,shuffled,0.7467527664373078,0.6419969931013474,0.8551752772236842
reference impl.,60,5,0.1,shuffled,0.4447059119826202,0.8348894642189797,0.9326384963878528
reference impl.,60,5,0.1,shuffled,0.6171216059364557,0.7241973500089879,0.8549584418648342
reference impl.,60,5,0.1,shuffled,0.5841635670706037,0.7455747863771265,0.8559155020950462
reference impl.,60,5,0.1,shuffled,0.8947285602615159,0.5553891867044052,0.7471543095107627
reference impl.,60,5,0.1,shuffled,0.6364697160327317,0.7116963092268894,0.8595595940952747
reference impl.,60,5,0.1,shuffled,0.47529714430943126,0.8157223131828605,0.9200339413318377
reference impl.,60,5,0.1,shuffled,0.35691219233402866,0.8870073979401436,0.9618835320686641
reference impl.,60,5,0.1,shuffled,0.6036438075887816,0.7329304995423587,0.7985364047774588
reference impl.,60,5,0.1,shuffled,0.6611453884631272,0.6958393972183036,0.8578918347792083
reference impl.,60,5,0.1,shuffled,0.4769413444915498,0.8146818402156752,0.9126691925994901
reference impl.,60,5,0.1,shuffled,0.7558842785416486,0.6363909839456601,0.8226223330171359
reference impl.,60,5,0.1,shuffled,0.890429906880039,0.5577663495348879,0.7059310526839744
reference impl.,60,5,0.1,shuffled,0.8091558016039072,0.6043270622855614,0.7661583297902828
reference impl.,60,5,0.1,shuffled,0.38375529230087696,0.871635826673091,0.956870705090522
reference impl.,60,5,0.1,shuffled,0.7368794311193784,0.6480917958435334,0.8101282097660212
reference impl.,60,5,0.1,shuffled,0.9198147493387029,0.5416944454278756,0.7421680651636346
reference impl.,60,5,0.1,shuffled,0.616009072370869,0.7249175743336203,0.8354656654915898
reference impl.,60,5,0.1,shuffled,0.4515079550176006,0.8306617635076008,0.9251563297017339
reference impl.,60,5,0.1,shuffled,0.28269329834594553,0.9259983759276444,0.9738209525254511
reference impl.,60,5,0.1,shuffled,0.5718972636069392,0.753541751660205,0.8074151059121464
reference impl.,60,5,0.1,shuffled,0.4628379045348567,0.8235747102031187,0.9101838345285774
reference impl.,60,5,0.1,shuffled,0.5905292244643091,0.7414411197823061,0.908153158295746
reference impl.,60,5,0.1,shuffled,0.731695120221155,0.6513055179289403,0.8212724359988955
reference impl.,60,5,0.1,shuffled,0.38770558203431776,0.8693266300622673,0.9443002041993367
reference impl.,60,5,0.1,shuffled,0.6939390016672613,0.6749681731085627,0.83597633538312
reference impl.,60,5,0.1,shuffled,0.3785535484214176,0.8746589351496518,0.9494765239292577
reference impl.,60,5,0.1,shuffled,0.4322893016623167,0.8425493911051687,0.9381771946741415
reference impl.,60,5,0.1,shuffled,0.4842720185158556,0.8100318308381976,0.9083199613813177
reference impl.,60,5,0.1,shuffled,0.5552108075137865,0.7643746145287121,0.8884262133670368
reference impl.,60,5,0.1,shuffled,0.6792717090980549,0.684270644456364,0.8000474300844341
reference impl.,60,5,0.1,shuffled,0.8829945571713137,0.561898961546707,0.6732728483935845
reference impl.,60,5,0.1,shuffled,0.9677403433475665,0.5163898598721129,0.7059840251825579
reference impl.,60,5,0.1,shuffled,0.6455077911362109,0.7058755557328333,0.8426159223365851
reference impl.,60,5,0.1,shuffled,0.9448832458341364,0.5283166223282927,0.6650469991902054
reference impl.,60,5,0.1,shuffled,1.0461376501037851,0.4774628047567406,0.6662251699693891
reference impl.,60,5,0.1,shuffled,0.45381345847871823,0.8292240753551824,0.9247145430315536
reference impl.,60,5,0.1,shuffled,0.6319322353128013,0.714623450418832,0.837693525950585
reference impl.,60,5,0.1,shuffled,0.9197736374579558,0.5417166383536817,0.6334302025790269
reference impl.,60,5,0.1,shuffled,1.1697523214738295,0.422240149804521,0.5811448636906494
reference impl.,60,5,0.1,shuffled,1.0556472686682676,0.47294938651004664,0.6411824059064625
reference impl.,60,5,0.1,shuffled,0.7977393565571019,0.6111019822319979,0.7872778452767765
reference impl.,60,5,0.1,shuffled,0.736036132146975,0.6486139301361755,0.8250954936324172
reference impl.,60,5,0.1,shuffled,0.387700001689497,0.8693299001361159,0.9310488289310657
reference impl.,60,5,0.1,shuffled,0.3188177381067866,0.9077336408861458,0.9645415345261875
reference impl.,60,5,0.1,shuffled,0.6336999941155123,0.7134826984057878,0.8616193666555217
reference impl.,60,5,0.1,shuffled,0.48158019458174234,0.8117413622719194,0.9171440706287421
reference impl.,60,5,0.1,shuffled,0.8041009985931797,0.607319997833204,0.7388568280967468
reference impl.,60,5,0.1,shuffled,0.7373724594229385,0.6477866467667697,0.7867406180622305
reference impl.,60,5,0.1,shuffled,0.4387974234941249,0.8385440608965444,0.9211586853604083
reference impl.,60,5,0.1,shuffled,0.9709025256821973,0.5147603106618495,0.7312077584252437
reference impl.,60,5,0.1,shuffled,0.8800264627299957,0.5635559920651813,0.7487130947001872
reference impl.,60,5,0.1,shuffled,0.6085601465719691,0.7297429991420444,0.8439737424459157
reference impl.,60,5,0.1,shuffled,0.5952619993604883,0.7383687459758539,0.8734221749902447
reference impl.,60,5,0.1,shuffled,0.5519777549469252,0.766471799770671,0.8295925715502034
reference impl.,60,5,0.1,shuffled,0.35953007638023515,0.8855341895537834,0.9580613898141107
reference impl.,60,5,0.1,shuffled,0.7982515505641402,0.6107968589179084,0.7224625401802188
reference impl.,60,5,0.1,shuffled,0.5408007463278086,0.77371507466152,0.8713979213077646
reference impl.,60,5,0.1,shuffled,0.7536499729043442,0.6377598682957858,0.7873052576211309
reference impl.,60,5,0.1,shuffled,0.5411483463894324,0.773490002161529,0.8909324447437734
reference impl.,60,5,0.1,shuffled,0.8797829714906333,0.5636921139684304,0.7677825160851001
reference impl.,60,5,0.1,shuffled,0.601009868158748,0.7346389592637279,0.8193281940958792
reference impl.,60,5,0.1,shuffled,0.5899510065619606,0.7418165449952061,0.8762853713561194
reference impl.,60,5,0.1,shuffled,0.6955912341925176,0.6739238538373323,0.7384761795481851
reference impl.,60,5,0.1,shuffled,0.4759414781262119,0.8153146814310147,0.893421181378848
reference impl.,60,5,0.1,shuffled,0.5303349760643603,0.7804846452708053,0.9050006496876584
reference impl.,60,5,0.1,shuffled,0.7212311060246563,0.657819300419506,0.7838078029894711
reference impl.,60,5,0.1,shuffled,0.5984780503720734,0.7362816137956727,0.8821021391160243
reference impl.,60,5,0.1,shuffled,0.7030859493589976,0.6691962946046403,0.7920745070627507
reference impl.,60,5,0.1,shuffled,0.8087786679327659,0.6045499881688308,0.8198469752841056
reference impl.,60,5,0.1,shuffled,0.5551454416627674,0.7644170227313156,0.8641147887073143
reference impl.,60,5,0.1,shuffled,0.9183616214868584,0.5424793712496037,0.7178517441469294
reference impl.,60,5,0.1,shuffled,0.5215072859681479,0.7861821571763541,0.9096694138358762
reference impl.,60,5,0.1,shuffled,0.511468365443837,0.7926443310895558,0.8750999894729362
reference impl.,60,5,0.1,shuffled,1.2085727084766056,0.40639701549488877,0.6362547755456897
reference impl.,60,5,0.1,shuffled,0.8204732605896948,0.5976656239757456,0.7915605102951375
reference impl.,60,5,0.1,shuffled,0.4486309877048511,0.832452485439433,0.926615019517578
reference impl.,60,5,0.1,shuffled,1.072323010403519,0.4651429677528809,0.5020683832980601
reference impl.,60,5,0.1,shuffled,1.1015571482793574,0.4517878746513359,0.6385743018587665
reference impl.,60,5,0.1,shuffled,0.8881054026373912,0.5590554894650273,0.7535655347378392
reference impl.,60,5,0.1,shuffled,0.541130026642443,0.7735018646149743,0.8354133606627848
reference impl.,60,5,0.1,shuffled,0.6464501847374184,0.705269428331996,0.843536206298435
reference impl.,60,5,0.1,shuffled,0.4350622636552235,0.8408454654608374,0.9314627375029287
reference impl.,60,5,0.1,shuffled,0.4491275136775103,0.8321436982460113,0.9160517151465187
reference impl.,60,5,0.1,shuffled,0.6177556750466042,0.7237869304353314,0.8574350452890437
reference impl.,60,5,0.1,shuffled,0.6880687414667146,0.6786845442775356,0.8063549265972928
reference impl.,60,5,0.1,shuffled,0.9216047508003461,0.540728972399751,0.7196833291895385
reference impl.,60,5,0.1,shuffled,0.39027664612048746,0.8678176134449523,0.9364577100962124
reference impl.,60,5,0.1,shuffled,0.3786275943595867,0.8746160450350199,0.9440727441951521
reference impl.,60,5,0.1,shuffled,0.3758464600100469,0.8762240926680566,0.9485202852890187
reference impl.,60,5,0.1,shuffled,0.6567029137583315,0.6986857010302782,0.8471644267629553
reference impl.,60,5,0.1,shuffled,0.4107257272157441,0.8556547832665672,0.9436300451806916
reference impl.,60,5,0.1,shuffled,0.27763119551850246,0.9284369345720213,0.973141127852187
reference impl.,60,5,0.1,shuffled,0.6800410384379099,0.6837813426256099,0.8269477916159602
reference impl.,60,5,0.1,shuffled,0.34943281860107406,0.8911835520931692,0.9509359036033251
reference impl.,60,5,0.1,shuffled,0.8798352655889828,0.5636628769874059,0.7308273279823024
reference impl.,60,5,0.1,shuffled,0.608777989581951,0.7296018069454397,0.832328897258432
reference impl.,60,5,0.1,shuffled,0.34065576769903166,0.89602013227163,0.9560277334593197
reference impl.,60,5,0.1,shuffled,0.3441817679813216,0.8940856409469209,0.9490102845970082
reference impl.,60,5,0.1,shuffled,0.3384434333910887,0.8972279587324388,0.9580363517879816
reference impl.,60,5,0.1,shuffled,0.6241020307583176,0.7196816069171411,0.8676710706875417
reference impl.,60,5,0.1,shuffled,0.4897097266899084,0.8065715472207048,0.9233972997076519
reference impl.,60,5,0.1,shuffled,0.3864391511394435,0.8700681791915618,0.9495805578102446
reference impl.,60,5,0.1,shuffled,0.77328564843942,0.6257937042920829,0.7166559589125984
reference impl.,60,5,0.1,shuffled,0.6778893563480736,0.6851502014203389,0.8179700727179086
reference impl.,60,5,0.1,shuffled,0.30641917838253363,0.9141664335313354,0.9666939205473297
reference impl.,60,5,0.1,shuffled,0.7664549226166674,0.6299398511419448,0.7681266859714403
reference impl.,60,5,0.1,shuffled,0.6770987405846394,0.6856534602589871,0.8205997617483244
reference impl.,60,5,0.1,shuffled,0.66020229090873,0.6964433020510328,0.8489727703028297
reference impl.,60,5,0.1,shuffled,0.5489134199440412,0.7684587976337897,0.8867679489321906
reference impl.,60,5,0.1,shuffled,0.5362326472933945,0.7766716106437831,0.9154767169620801
reference impl.,60,5,0.1,shuffled,0.5647034282782809,0.7582133679692171,0.8967163387265333
reference impl.,60,5,0.1,shuffled,0.40317513123593673,0.8601779189043987,0.930351039254484
reference impl.,60,5,0.1,shuffled,0.6235363152460293,0.7200473602294402,0.8709406186141786
reference impl.,60,5,0.1,shuffled,0.18802391185865028,0.9658541659480023,0.9830759531701821
reference impl.,60,5,0.1,shuffled,0.8237111392643081,0.595770018233153,0.7562476937712284
