variant,fid,dim,seed,error,seconds
degree,14,30,13,3218.2743929316057,23.778
degree,14,30,14,16684.037816144362,28.52
degree,14,30,15,13969.403417270776,28.291
degree,14,30,16,8189.779475227451,33.129
degree,14,30,17,9591.657907441724,31.466
degree,14,30,18,6764.716910821448,41.746
degree,14,30,19,6909.858310654072,39.664
degree,14,30,2,3884.975089968839,41.902
degree,14,30,20,20587.908852926936,40.814
degree,14,30,21,19807.281611011807,40.966
degree,14,30,22,9616.51699133146,41.888
degree,14,30,23,8574.512050088688,33.04
degree,14,30,24,6631.418545907364,40.992
degree,14,30,25,1887.7700347848454,39.488
degree,14,30,26,2894.6148844979853,41.109
degree,14,30,27,5856.420330512315,40.71
degree,14,30,28,24818.79791301363,42.187
degree,14,30,29,17659.488707490877,40.383
degree,14,30,3,9351.3257950801,42.347
degree,14,30,4,23689.274590473753,43.58
degree,14,30,5,10530.444783984427,43.304
degree,14,30,6,10327.824289722383,37.165
degree,14,30,7,1681.9789617855945,40.09
degree,14,30,8,23037.45503665337,36.598
degree,14,30,9,5400.690970364526,37.604
degree,15,30,0,227.10378802260357,106.729
degree,15,30,1,225.96927383691218,104.781
degree,15,30,10,7.50763782601598,107.227
degree,15,30,11,623.7578303230798,106.094
degree,15,30,12,7.000366650463548,102.818
degree,15,30,13,336.6397715856365,101.268
degree,15,30,14,6.547671460971287,102.181
degree,15,30,15,11.088373911424696,100.845
degree,15,30,16,439.5724865519651,103.887
degree,15,30,17,1025.486088491834,101.552
degree,15,30,18,907.8762145658602,103.907
degree,15,30,19,465.5202438667104,101.982
degree,15,30,2,6.2100425467251625,105.473
degree,15,30,20,10.244103649861472,104.625
degree,15,30,21,225.72090160449648,103.532
degree,15,30,22,6.305148495067442,106.089
degree,15,30,23,6.55574526955229,101.061
degree,15,30,24,548.4805137923627,103.49
degree,15,30,25,482.9975240156532,100.159
degree,15,30,26,628.0075089361148,104.385
degree,15,30,27,617.7923637339122,103.383
degree,15,30,28,6.6566309431366335,103.83
degree,15,30,29,6.016871107388852,100.937
degree,15,30,3,542.2426672460224,106.096
degree,15,30,4,7.8824139784198906,106.963
degree,15,30,5,8.608959022219324,105.419
degree,15,30,6,832.4435921636104,108.014
degree,15,30,7,7.62317519749422,105.004
degree,15,30,8,332.13282838672353,107.128
degree,15,30,9,6.26487677460841,108.275
degree,16,30,0,2454.9706415254186,357.466
degree,16,30,1,1071.4701222496842,343.726
degree,16,30,10,91.90630786783004,362.962
degree,16,30,11,280.75954414206217,352.92
degree,16,30,12,659.7544692886672,355.16
degree,16,30,13,1560.7608358250582,353.247
degree,16,30,14,265.2640753652697,359.306
degree,16,30,15,699.9217386875926,356.628
degree,16,30,16,1607.5160823829765,363.022
degree,16,30,17,1085.936811490445,353.352
degree,16,30,18,429.9156717673741,353.364
degree,16,30,19,439.20511545323916,349.264
degree,16,30,2,823.1860096806922,355.994
degree,16,30,20,973.3550281246203,354.547
degree,16,30,21,1433.5752381242974,353.677
degree,16,30,22,321.5215306986481,352.833
degree,16,30,23,297.18675196426466,361.333
degree,16,30,24,197.2803698023722,281.488
degree,16,30,25,140.40581738615674,299.145
degree,16,30,26,720.3494796652694,281.971
degree,16,30,27,60.61820814395469,284.56
degree,16,30,28,761.6054530873189,275.428
degree,16,30,29,865.6830298717791,301.914
degree,16,30,3,102.23274359092511,355.601
degree,16,30,4,283.8828711926385,357.429
degree,16,30,5,987.1599472756116,353.476
degree,16,30,6,90.41319669482618,365.867
degree,16,30,7,335.3218001071755,353.626
degree,16,30,8,208.3629295442281,362.922
degree,16,30,9,69.69888092703354,359.421
degree,17,30,0,15752.65897056877,27.206
degree,17,30,1,24753.89534751329,27.601
degree,17,30,10,36782.35339248656,27.735
degree,17,30,11,36461.38084588463,27.057
degree,17,30,12,31136.566006525347,27.28
degree,17,30,13,13936.481203416677,26.631
degree,17,30,14,20041.195313079355,26.995
degree,17,30,15,20499.275990946393,27.081
degree,17,30,16,10992.19050597166,27.387
degree,17,30,17,21844.80527352851,27.403
degree,17,30,18,19528.0991108508,29.444
degree,17,30,19,6701.488400631602,26.854
degree,17,30,2,17297.96028845301,26.965
degree,17,30,20,15723.489675118024,30.612
degree,17,30,21,21420.865233620996,26.361
degree,17,30,22,14778.909588783314,32.342
degree,17,30,23,10213.568950531015,27.419
degree,17,30,24,22963.27156138087,29.107
degree,17,30,25,23366.741888032495,26.486
