variant,function,seed,best,evals,seconds
uniform,Schwefel_1_2,14,1039.5601148543683,20000,3.6370002000039676
uniform,Schwefel_1_2,15,354.1327403154459,20000,3.574651899994933
uniform,Schwefel_1_2,16,860.1929288425351,20000,3.598526600006153
uniform,Schwefel_1_2,17,862.8911924421473,20000,3.605731300005573
uniform,Schwefel_1_2,18,539.4989809294048,20000,3.734104600007413
uniform,Schwefel_1_2,19,1137.6789983229708,20000,3.647635299988906
uniform,Schwefel_1_2,20,894.573898179643,20000,3.6442555999965407
uniform,Schwefel_1_2,21,738.683816650321,20000,3.720770800005994
uniform,Schwefel_1_2,22,1110.8316306312815,20000,3.6744189000019105
uniform,Schwefel_1_2,23,711.6148197527253,20000,3.6704452999983914
uniform,Schwefel_1_2,24,618.0939991052929,20000,3.611655200002133
uniform,Schwefel_1_2,25,471.7422669041637,20000,3.6335440000111703
uniform,Schwefel_1_2,26,509.7918028918252,20000,3.585222199995769
uniform,Schwefel_1_2,27,436.78840039071906,20000,3.7318290999974124
uniform,Schwefel_1_2,28,1466.629117813197,20000,3.6037059999944177
uniform,Schwefel_1_2,29,800.7158258495595,20000,3.6678588000067975
degree,Sphere,0,76.73480968029797,20000,0.42005430000426713
degree,Sphere,1,22.482039305521052,20000,0.42170820001047105
degree,Sphere,2,43.28427699090041,20000,0.4168437000043923
degree,Sphere,3,19.470376077499882,20000,0.40411269999458455
degree,Sphere,4,34.94918769305046,20000,0.4087103999918327
degree,Sphere,5,42.19201895915258,20000,0.3999025000084657
degree,Sphere,6,16.835568223526117,20000,0.4054591000021901
degree,Sphere,7,36.9011851129006,20000,0.41685760000837035
degree,Sphere,8,68.36703209748386,20000,0.39747860000352375
degree,Sphere,9,12.319792877621204,20000,0.4393610999977682
degree,Sphere,10,31.404105577332434,20000,0.4475823999964632
degree,Sphere,11,67.95794404207633,20000,0.4228631000005407
degree,Sphere,12,15.30262835576036,20000,0.4105557000002591
degree,Sphere,13,68.49369737454523,20000,0.3932055999903241
degree,Sphere,14,36.18580766567997,20000,0.40169939999759663
degree,Sphere,15,12.185035708099962,20000,0.4167769000050612
degree,Sphere,16,54.0614717028579,20000,0.4275733999966178
degree,Sphere,17,36.63150651312805,20000,0.43011319999641273
degree,Sphere,18,23.15239766507917,20000,0.39205029999720864
degree,Sphere,19,15.672559033789693,20000,0.4068727999983821
degree,Sphere,20,28.068339301438247,20000,0.42561430000932887
degree,Sphere,21,43.4558955817723,20000,0.3779443999956129
degree,Sphere,22,27.067877420462228,20000,0.3479782000067644
degree,Sphere,23,22.253419612299805,20000,0.37054299999726936
degree,Sphere,24,39.28294008160329,20000,0.37946999999985565
degree,Sphere,25,11.937420411076724,20000,0.37285629998950753
degree,Sphere,26,14.921473845979335,20000,0.3503560999961337
degree,Sphere,27,23.862915058043427,20000,0.35413100000005215
degree,Sphere,28,19.12018731919759,20000,0.3489056999969762
degree,Sphere,29,40.80491294522333,20000,0.35835929999302607
degree,Rosenbrock,0,1557.1176039362995,20000,1.0058540000027278
degree,Rosenbrock,1,2761.682027780347,20000,0.9617499000014504
degree,Rosenbrock,2,2807.1232300654337,20000,0.9872950999997556
degree,Rosenbrock,3,1099.7086053951425,20000,1.0081279000005452
degree,Rosenbrock,4,1081.9299809127608,20000,0.9638207999960287
degree,Rosenbrock,5,765.4028984029213,20000,1.0226226999948267
degree,Rosenbrock,6,915.8467967900197,20000,1.0011375000030966
degree,Rosenbrock,7,353.8340501219319,20000,0.9570728999970015
degree,Rosenbrock,8,1800.75260035442,20000,1.0142162999982247
degree,Rosenbrock,9,1803.561620563256,20000,1.0063563000003342
degree,Rosenbrock,10,1585.1679573125962,20000,1.0352602999919327
degree,Rosenbrock,11,2012.5237556596953,20000,0.9821116000093753
degree,Rosenbrock,12,572.2856172489464,20000,0.9736208999966038
degree,Rosenbrock,13,1182.0417658684921,20000,0.9688452999980655
degree,Rosenbrock,14,959.748298398255,20000,0.9867645000049379
degree,Rosenbrock,15,2040.8878629375422,20000,1.0078611000062665
degree,Rosenbrock,16,2074.4100110150002,20000,0.9866559000074631
degree,Rosenbrock,17,913.1321521490845,20000,0.959496899988153
degree,Rosenbrock,18,1341.2299738451843,20000,0.9904130000068108
degree,Rosenbrock,19,834.0801293247407,20000,0.9930880000028992
degree,Rosenbrock,20,883.0354096825732,20000,0.977380299998913
degree,Rosenbrock,21,1322.4425316007296,20000,0.9701373999996576
degree,Rosenbrock,22,797.1446572609443,20000,0.9749773999938043
degree,Rosenbrock,23,1577.5427503700344,20000,0.9677904999989551
degree,Rosenbrock,24,1213.1774619644439,20000,1.0069615999964299
degree,Rosenbrock,25,1381.2387586250857,20000,0.9884884000057355
degree,Rosenbrock,26,741.9409501965698,20000,0.9917741999961436
degree,Rosenbrock,27,776.7749326092286,20000,0.9961108999996213
degree,Rosenbrock,28,1700.587104722161,20000,1.0089269000018248
degree,Rosenbrock,29,911.3620284264739,20000,1.027740099991206
degree,Step,0,214.0,20000,0.4395626000041375
degree,Step,1,0.0,20000,0.43706150000798516
degree,Step,2,296.0,20000,0.42135429999325424
degree,Step,3,195.0,20000,0.5112376000033692
degree,Step,4,0.0,20000,0.5351931999903172
degree,Step,5,165.0,20000,0.5288053999975091
degree,Step,6,272.0,20000,0.5847555000073044
degree,Step,7,280.0,20000,0.5636181000008946
degree,Step,8,306.0,20000,0.6121754000050714
degree,Step,9,160.0,20000,0.5096147000003839
degree,Step,10,0.0,20000,0.5127447999984724
degree,Step,11,0.0,20000,0.5086099000036484
degree,Step,12,279.0,20000,0.5228334999992512
degree,Step,13,234.0,20000,0.4809324999951059
degree,Step,14,0.0,20000,0.4317876000131946
degree,Step,15,75.0,20000,0.44937459999346174
degree,Step,16,283.0,20000,0.4397014999995008
degree,Step,17,318.0,20000,0.46147629999904893
degree,Step,18,259.0,20000,0.4255440999986604
degree,Step,19,33.0,20000,0.40949630000977777
degree,Step,20,23.0,20000,0.42543339999974705
degree,Step,21,0.0,20000,0.4334415000048466
degree,Step,22,205.0,20000,0.45072749999235384
degree,Step,23,358.0,20000,0.4773496999987401
degree,Step,24,0.0,20000,0.49153970000043046
degree,Step,25,120.0,20000,0.49173069999960717
degree,Step,26,162.0,20000,0.5150634999881731
degree,Step,27,2.0,20000,0.5941411999956472
degree,Step,28,298.0,20000,0.5827132000122219
degree,Step,29,0.0,20000,0.663705699989805
degree,Schwefel_2_26,0,-20040.061729061,20000,0.6819768999994267
degree,Schwefel_2_26,1,-20015.74390979572,20000,0.6549784999951953
degree,Schwefel_2_26,2,-18480.581239715455,20000,0.6982469000067795
degree,Schwefel_2_26,3,-17469.94197311836,20000,0.7918719000008423
degree,Schwefel_2_26,4,-19511.283856000755,20000,0.6667019000014989
degree,Schwefel_2_26,5,-20230.47091152297,20000,0.9764509999949951
degree,Schwefel_2_26,6,-19157.645012916215,20000,1.1816068000043742
degree,Schwefel_2_26,7,-19605.730359606685,20000,1.1894312999938847
degree,Schwefel_2_26,8,-19583.840421715846,20000,1.3608032999909483
degree,Schwefel_2_26,9,-18230.22925135296,20000,1.9421233999892138
degree,Schwefel_2_26,10,-19946.42309089119,20000,1.9826847999938764
degree,Schwefel_2_26,11,-18883.35749133049,20000,2.011494499995024
degree,Schwefel_2_26,12,-19235.57354604167,20000,1.9838253000052646
degree,Schwefel_2_26,13,-19298.172044945386,20000,1.9522752000048058
degree,Schwefel_2_26,14,-18632.794495336784,20000,1.959864500007825
degree,Schwefel_2_26,15,-18429.943084062867,20000,2.045315399998799
degree,Schwefel_2_26,16,-20774.17725418414,20000,2.024379600014072
degree,Schwefel_2_26,17,-18620.755329257714,20000,2.0073025000019697
degree,Schwefel_2_26,18,-20148.935476302766,20000,2.0701785999990534
degree,Schwefel_2_26,19,-19494.285999843807,20000,2.0467700000008335
degree,Schwefel_2_26,20,-18959.21699733842,20000,2.016478299992741
degree,Schwefel_2_26,21,-17676.32797279914,20000,1.909157400004915
degree,Schwefel_2_26,22,-18360.49176012769,20000,1.855633700004546
degree,Schwefel_2_26,23,-19316.100937334046,20000,1.8709967999893706
degree,Schwefel_2_26,24,-19629.657264482645,20000,1.8723872999980813
degree,Schwefel_2_26,25,-19861.139336466767,20000,1.8263420000002952
degree,Schwefel_2_26,26,-19212.06418582518,20000,1.8886681000003591
degree,Schwefel_2_26,27,-19092.49691892581,20000,2.166403099996387
degree,Schwefel_2_26,28,-20369.983890542884,20000,2.1427241999917896
degree,Schwefel_2_26,29,-19955.929849542546,20000,2.28775499999756
degree,Rastrigin,0,22.958619677812464,20000,2.814449900004547
degree,Rastrigin,1,19.19384888980403,20000,2.855920599991805
degree,Rastrigin,2,13.66054687240046,20000,2.842698099993868
degree,Rastrigin,3,17.10562152697935,20000,2.8415707999956794
degree,Rastrigin,4,47.062365656575736,20000,2.8214979999902425
degree,Rastrigin,5,25.331619471809518,20000,2.9150144000013825
degree,Rastrigin,6,26.96798638605975,20000,2.9227517999970587
degree,Rastrigin,7,24.541650929126263,20000,2.8251436999998987
degree,Rastrigin,8,18.44809062332456,20000,2.8426982999953907
degree,Rastrigin,9,33.52152868254126,20000,2.856931699992856
degree,Rastrigin,10,30.377544527468956,20000,2.8841365999978734
degree,Rastrigin,11,37.0350557743335,20000,2.879172100001597
degree,Rastrigin,12,21.80505659092171,20000,2.8404769000044325
degree,Rastrigin,13,37.64852671944834,20000,2.814997699999367
degree,Rastrigin,14,54.762787291933336,20000,2.877007000002777
degree,Rastrigin,15,31.22454060269729,20000,2.895624599987059
degree,Rastrigin,16,18.665425369712125,20000,2.827732500009006
degree,Rastrigin,17,33.00882946840852,20000,2.823166600006516
degree,Rastrigin,18,21.284609729572878,20000,2.8812448999960907
degree,Rastrigin,19,32.99691480219968,20000,2.8589153999928385
degree,Rastrigin,20,27.630789182772673,20000,2.865834399999585
degree,Rastrigin,21,30.22843215259377,20000,2.885852799998247
degree,Rastrigin,22,20.090735359703785,20000,2.828416799995466
degree,Rastrigin,23,40.079378446252406,20000,2.8944672999932664
degree,Rastrigin,24,30.389639728628254,20000,2.904981500003487
degree,Rastrigin,25,16.66634446072578,20000,2.864243699994404
degree,Rastrigin,26,28.88893282881719,20000,2.8744290999893565
degree,Rastrigin,27,12.301355267184249,20000,2.8599322000081884
degree,Rastrigin,28,27.330323389074067,20000,2.858112899994012
degree,Rastrigin,29,33.85516096774768,20000,2.8012779999990016
degree,Ackley,0,5.342492795420508,20000,3.517792600003304
degree,Ackley,1,6.941261208108369,20000,3.52870090000215
degree,Ackley,2,7.364469139341107,20000,3.494332599992049
degree,Ackley,3,7.1495141372614235,20000,3.5378034000023035
degree,Ackley,4,6.02474755208755,20000,3.5556840999925043
degree,Ackley,5,4.721192670923269,20000,3.479766499993275
degree,Ackley,6,6.790338962897533,20000,3.5141023000032874
degree,Ackley,7,5.329349628743429,20000,3.5288990999979433
degree,Ackley,8,5.909354888594624,20000,3.491532300002291
degree,Ackley,9,5.7084574295769634,20000,3.4966089999943506
degree,Ackley,10,7.027518307305824,20000,3.479953199988813
degree,Ackley,11,4.930762909451531,20000,3.47890770000231
degree,Ackley,12,5.3859459846703075,20000,3.5366629000054672
degree,Ackley,13,6.627648425323603,20000,3.5315829000028316
degree,Ackley,14,6.435431471593443,20000,3.558712400001241
degree,Ackley,15,5.369842467059335,20000,3.474686000001384
degree,Ackley,16,6.050716010512424,20000,3.497839200004819
degree,Ackley,17,5.84747378784326,20000,3.548610700003337
degree,Ackley,18,6.554844820823838,20000,3.5577059000061126
degree,Ackley,19,4.1057671202080535,20000,3.5308850000001257
degree,Ackley,20,6.841202540474983,20000,3.50391959999979
degree,Ackley,21,6.393478628763123,20000,3.5145138000079896
degree,Ackley,22,5.664300024263824,20000,3.482961999994586
degree,Ackley,23,5.2557531907058355,20000,3.48564769999939
degree,Ackley,24,6.474464043810883,20000,3.4638643999933265
degree,Ackley,25,5.868146557347668,20000,3.457958700004383
degree,Ackley,26,6.008819077101624,20000,3.4512773000024026
degree,Ackley,27,4.952671643729783,20000,3.4353470999922138
degree,Ackley,28,6.195894597876677,20000,3.4637715999997454
degree,Ackley,29,6.192192703741274,20000,3.491111900002579
degree,Griewank,0,1.5593291677893713,20000,3.1955524000077276
degree,Griewank,1,1.2167972169793706,20000,3.2478957999992417
degree,Griewank,2,1.3784046263163394,20000,3.172426200006157
degree,Griewank,3,1.31599619161343,20000,3.1760623999871314
degree,Griewank,4,1.4537227127333319,20000,3.1846197999984724
degree,Griewank,5,1.6932249326589182,20000,3.2542629999952624
degree,Griewank,6,1.347945902877996,20000,3.2249317999958294
degree,Griewank,7,1.2845212275584952,20000,3.2437263000028906
degree,Griewank,8,2.057560866123968,20000,3.191403100005118
degree,Griewank,9,1.3664191356058168,20000,3.163616300007561
degree,Griewank,10,1.6242513281332565,20000,3.192051599995466
degree,Griewank,11,1.4831682892149953,20000,3.0850448999990476
degree,Griewank,12,1.4924379888430142,20000,3.1672795999911614
degree,Griewank,13,1.78361518678773,20000,3.1571289999992587
degree,Griewank,14,1.7043361534592982,20000,3.1696254999988014
degree,Griewank,15,1.1125566907674296,20000,3.134182799985865
degree,Griewank,16,1.631643992406024,20000,3.0903218000021297
degree,Griewank,17,1.603095497224884,20000,3.152614300008281
degree,Griewank,18,1.2440064452758064,20000,3.2365031999943312
degree,Griewank,19,1.4384877923210326,20000,3.241171999994549
degree,Griewank,20,1.2947439634101876,20000,3.2324236999993445
degree,Griewank,21,1.5221684175399397,20000,3.1977406999940285
degree,Griewank,22,1.7317820351738202,20000,3.247897599998396
degree,Griewank,23,1.2328195841343939,20000,3.2692925999872386
degree,Griewank,24,1.3997745493635898,20000,3.13283629999205
degree,Griewank,25,1.22091835905373,20000,3.219588300009491
degree,Griewank,26,1.3768395018331345,20000,3.1441041999933077
degree,Griewank,27,1.6176489827543286,20000,3.1004300999920815
degree,Griewank,28,1.3104956051213952,20000,3.1459990000003017
degree,Griewank,29,1.256087517538941,20000,3.1355082000081893
degree,Penalized,0,2.9356995923362175,20000,10.296340300003067
degree,Penalized,1,2.241061662673519,20000,10.333614100003615
degree,Penalized,2,2.734783409687179,20000,10.323181999992812
degree,Penalized,3,2.8729610586693703,20000,10.05250750000414
degree,Penalized,4,3.103458039667508,20000,10.094146300005377
degree,Penalized,5,2.094022570417852,20000,10.011510299998918
degree,Penalized,6,1.7312627529309226,20000,9.135931899989373
degree,Penalized,7,3.0400758310627984,20000,8.987935299999663
degree,Penalized,8,1.8198465671693251,20000,9.072479700000258
degree,Penalized,9,2.2692915237972415,20000,9.044565899996087
degree,Penalized,10,2.541934876439615,20000,9.052723899992998
degree,Penalized,11,3.5532426705867755,20000,9.12172450000071
degree,Penalized,12,2.327568207938159,20000,8.113642000011168
degree,Penalized,13,3.986779228037312,20000,8.088445500005037
degree,Penalized,14,5.716881666918002,20000,8.030121600007988
degree,Penalized,15,2.0582073974358237,20000,7.939546399997198
degree,Penalized,16,8.005427506992508,20000,7.897584600010305
degree,Penalized,17,3.5616520051890115,20000,7.789779899991117
degree,Penalized,18,5.905038433653869,20000,7.037284899997758
degree,Penalized,19,3.9653639695605243,20000,6.934543600000325
degree,Penalized,20,6.277033877678833,20000,7.0207509999891045
degree,Penalized,21,2.708925846905247,20000,6.996749199999613
degree,Penalized,22,2.231963253428552,20000,6.964604599997983
degree,Penalized,23,2.4373870250452248,20000,6.950036000009277
degree,Penalized,24,4.484281947109119,20000,6.919168200009153
degree,Penalized,25,3.777785838238742,20000,6.883537600006093
degree,Penalized,26,2.712654947876916,20000,6.968150400003651
degree,Penalized,27,2.4259345029753843,20000,6.922011800008477
degree,Penalized,28,3.146513477655042,20000,6.940995999990264
degree,Penalized,29,3.1062001578467577,20000,6.938082799999393
degree,Quartic,0,0.0007807798422744633,20000,2.045901199991931
degree,Quartic,1,0.00040571037360125545,20000,1.997129399998812
degree,Quartic,2,0.0001252510593610945,20000,2.026719800007413
degree,Quartic,3,0.00011385601943165763,20000,1.9895433000056073
degree,Quartic,4,0.00015517519868382643,20000,2.0128073999949265
degree,Quartic,5,6.345971010704896e-05,20000,1.9526829999958863
degree,Quartic,6,0.00013532327606943282,20000,1.9290382000035606
degree,Quartic,7,0.00036056754495094294,20000,1.904282699993928
degree,Quartic,8,0.0006079676089814562,20000,1.9110081999970134
degree,Quartic,9,3.337692688655386e-05,20000,1.931457099999534
degree,Quartic,10,0.0002504377672542198,20000,1.9491377999947872
degree,Quartic,11,0.00036613805425467,20000,1.960567300004186
degree,Quartic,12,0.00020848794414029482,20000,1.9570544000016525
degree,Quartic,13,0.0003250454061567305,20000,1.996437199995853
degree,Quartic,14,6.048053361157373e-05,20000,1.9421589999983553
degree,Quartic,15,0.0003451220213773878,20000,1.9256452999979956
degree,Quartic,16,0.00020078952828553713,20000,1.943408699997235
degree,Quartic,17,0.0003720485179951038,20000,1.9550052000122378
degree,Quartic,18,0.00042105747602654985,20000,1.9256897999875946
degree,Quartic,19,0.00012312621556644595,20000,1.9190987000038149
degree,Quartic,20,0.00014461322449156494,20000,1.9117341999954078
degree,Quartic,21,0.0008953765923511222,20000,1.9500740000075893
degree,Quartic,22,0.0004696731203531434,20000,1.9086408000002848
degree,Quartic,23,0.00019196039449457893,20000,1.9292283999966457
degree,Quartic,24,0.00017316635401800503,20000,1.9169281999929808
degree,Quartic,25,0.00018241161443780272,20000,2.0377155000023777
degree,Quartic,26,0.00017920727772927666,20000,1.925735099997837
degree,Quartic,27,9.889968531750312e-05,20000,1.9673980999941705
degree,Quartic,28,0.00043133235681152627,20000,1.979683199999272
degree,Quartic,29,0.00017859886559846376,20000,1.9406639999942854
degree,Schwefel_1_2,0,886.9731023066613,20000,10.845338800005266
degree,Schwefel_1_2,1,769.2135184282197,20000,10.711874599990551
degree,Schwefel_1_2,2,2299.5389134653806,20000,10.82998240001325
degree,Schwefel_1_2,3,914.0861052807409,20000,10.673079100000905
degree,Schwefel_1_2,4,925.3366905713405,20000,10.776479199994355
degree,Schwefel_1_2,5,960.3699155297849,20000,10.75721870000416
degree,Schwefel_1_2,6,671.9834828151866,20000,11.479369699998642
degree,Schwefel_1_2,7,877.5367085138045,20000,11.166423699993175
degree,Schwefel_1_2,8,997.8936384517392,20000,11.399215600002208
degree,Schwefel_1_2,9,852.5272002083843,20000,11.300704299996141
degree,Schwefel_1_2,10,1290.2720667344718,20000,11.37116180000885
degree,Schwefel_1_2,11,1323.5035425211681,20000,11.199425799990422
degree,Schwefel_1_2,12,1454.2404297170249,20000,11.345195000001695
degree,Schwefel_1_2,13,1292.9627269203895,20000,11.513579799997387
degree,Schwefel_1_2,14,1495.6361494518892,20000,11.568520000000717
degree,Schwefel_1_2,15,254.1602450747612,20000,11.329379799994058
degree,Schwefel_1_2,16,1090.1897096010425,20000,11.392382099991664
degree,Schwefel_1_2,17,982.2971808006065,20000,11.377659199992195
degree,Schwefel_1_2,18,848.9265798820709,20000,11.316728999998304
degree,Schwefel_1_2,19,1132.5743436788139,20000,11.449944700012566
degree,Schwefel_1_2,20,1028.681692586425,20000,11.222438400000101
degree,Schwefel_1_2,21,516.0242571374202,20000,11.442628799995873
degree,Schwefel_1_2,22,643.171905785977,20000,11.249737800011644
degree,Schwefel_1_2,23,573.3382083038933,20000,11.372200900004827
degree,Schwefel_1_2,24,539.9180900515081,20000,11.182676700002048
degree,Schwefel_1_2,25,520.6797275364128,20000,11.249592299995129
degree,Schwefel_1_2,26,668.4898687432659,20000,11.373873799995636
degree,Schwefel_1_2,27,356.9004729073918,20000,11.249810599998455
degree,Schwefel_1_2,28,919.3355138425824,20000,11.353915300001972
degree,Schwefel_1_2,29,785.704414359828,20000,11.193992500004242
ring,Sphere,0,44.25904348421719,20000,2.7493049999902723
ring,Sphere,1,48.09908714915743,20000,2.8553837000072235
ring,Sphere,2,82.04845540554874,20000,3.0625908999936655
ring,Sphere,3,22.381075299426456,20000,2.992247399990447
ring,Sphere,4,13.907205675717725,20000,3.037495199998375
ring,Sphere,5,53.192475488905494,20000,3.1045636999915587
ring,Sphere,6,31.20059076901249,20000,3.113981500006048
ring,Sphere,7,16.387875360896917,20000,2.995602399998461
ring,Sphere,8,74.3798745522832,20000,2.8363466000009794
ring,Sphere,9,20.78778330302573,20000,2.8595167999883415
ring,Sphere,10,53.74927100007121,20000,2.931056300003547
ring,Sphere,11,38.21835253130576,20000,2.9419372999982443
ring,Sphere,12,20.393869116863936,20000,3.0754075000004377
ring,Sphere,13,32.090749285113844,20000,3.1051133000000846
ring,Sphere,14,45.578313771550825,20000,3.159547300005215
ring,Sphere,15,8.060849485491856,20000,3.148861699999543
ring,Sphere,16,67.51149719358101,20000,3.083803600005922
ring,Sphere,17,39.33289591622306,20000,3.0004656999954022
ring,Sphere,18,17.023411491717766,20000,3.1146769000042696
ring,Sphere,19,9.974034024773237,20000,3.073712000012165
ring,Sphere,20,22.156472339281652,20000,3.079105699987849
ring,Sphere,21,21.818555870876494,20000,3.069610999998986
ring,Sphere,22,36.59275933756402,20000,3.0821935000130907
ring,Sphere,23,20.85704651476785,20000,3.0203294999955688
ring,Sphere,24,15.61689292704449,20000,2.937224799999967
ring,Sphere,25,17.934921568649937,20000,2.8662649000034435
ring,Sphere,26,16.144956407863233,20000,2.793810499992105
ring,Sphere,27,24.972472745278555,20000,2.7787497000099393
ring,Sphere,28,35.83220402417188,20000,2.7896916000026977
ring,Sphere,29,25.67290082254024,20000,2.81124739999359
ring,Rosenbrock,0,1627.4006227391583,20000,4.36020219999773
ring,Rosenbrock,1,2224.130761574464,20000,4.435375400003977
ring,Rosenbrock,2,1745.2654604204865,20000,4.46439689998806
ring,Rosenbrock,3,1163.290604856503,20000,4.470536499997252
ring,Rosenbrock,4,731.9898871117854,20000,4.466484499993385
ring,Rosenbrock,5,2443.685121818826,20000,4.4658167000015965
ring,Rosenbrock,6,1277.147775124664,20000,4.471008799999254
ring,Rosenbrock,7,731.9062579016414,20000,4.490658599999733
ring,Rosenbrock,8,894.8485721576142,20000,4.520344600008684
ring,Rosenbrock,9,1481.983146143884,20000,4.479875100005302
ring,Rosenbrock,10,2286.36487026892,20000,4.521776699999464
ring,Rosenbrock,11,2390.719103909703,20000,4.458359999989625
ring,Rosenbrock,12,338.61117546280934,20000,4.362130599998636
ring,Rosenbrock,13,790.4303729319145,20000,4.367926999999327
ring,Rosenbrock,14,1156.930592535489,20000,4.436371300005703
ring,Rosenbrock,15,562.5169660048849,20000,4.385471999994479
ring,Rosenbrock,16,2809.159628635399,20000,4.4134038999909535
ring,Rosenbrock,17,853.6068483659617,20000,4.373544800007949
ring,Rosenbrock,18,685.8122585273693,20000,4.521358800004236
ring,Rosenbrock,19,408.8807612466356,20000,4.614232199994149
ring,Rosenbrock,20,492.7048384991043,20000,4.626875300004031
ring,Rosenbrock,21,630.204212856415,20000,4.572803600007319
ring,Rosenbrock,22,1156.0767879594748,20000,4.570748400001321
ring,Rosenbrock,23,1844.4436119842412,20000,4.719341300005908
ring,Rosenbrock,24,1100.3960890928013,20000,3.7821922000002814
ring,Rosenbrock,25,1087.327185783998,20000,3.3865143000002718
ring,Rosenbrock,26,848.9850538250339,20000,3.1229306000022916
ring,Rosenbrock,27,445.6233306763872,20000,3.121580200007884
ring,Rosenbrock,28,3335.8536330609454,20000,2.9998253999947337
ring,Rosenbrock,29,676.245595379777,20000,2.891699100000551
ring,Step,0,252.0,20000,0.9655934000038542
ring,Step,1,0.0,20000,0.9635138000012375
ring,Step,2,272.0,20000,0.9721475000114879
ring,Step,3,153.0,20000,0.9405692000000272
ring,Step,4,15.0,20000,0.9945707000006223
ring,Step,5,43.0,20000,0.9689410999999382
ring,Step,6,0.0,20000,0.9673340000008466
ring,Step,7,0.0,20000,0.9446642999973847
ring,Step,8,393.0,20000,0.996803700007149
ring,Step,9,147.0,20000,0.9468873999867355
ring,Step,10,0.0,20000,0.9371147999918321
ring,Step,11,0.0,20000,1.0215688000025693
ring,Step,12,0.0,20000,0.9510301999980584
ring,Step,13,0.0,20000,0.9878879000025336
ring,Step,14,0.0,20000,0.9467355999950087
ring,Step,15,205.0,20000,0.93792840000242
ring,Step,16,0.0,20000,0.9617412000079639
ring,Step,17,0.0,20000,0.9497879000118701
ring,Step,18,0.0,20000,0.9315074999904027
ring,Step,19,149.0,20000,0.9345724999875529
ring,Step,20,17.0,20000,0.9805300000007264
ring,Step,21,0.0,20000,0.9449959000048693
ring,Step,22,0.0,20000,0.9738445999973919
ring,Step,23,116.0,20000,0.9578512000007322
ring,Step,24,0.0,20000,0.9698184000008041
ring,Step,25,165.0,20000,1.0023176999966381
ring,Step,26,83.0,20000,0.9641912999941269
ring,Step,27,0.0,20000,0.9807978000026196
ring,Step,28,298.0,20000,0.9543945999903372
ring,Step,29,27.0,20000,0.9871912000089651
ring,Schwefel_2_26,0,-19923.553065117074,20000,1.0216683000035118
ring,Schwefel_2_26,1,-19646.143522892897,20000,0.908194600007846
ring,Schwefel_2_26,2,-18868.645983921364,20000,1.0037680999957956
ring,Schwefel_2_26,3,-17325.717744140617,20000,0.9279297000030056
ring,Schwefel_2_26,4,-19315.293719203895,20000,0.9503535999974702
ring,Schwefel_2_26,5,-20389.275976372566,20000,0.9500468000042019
ring,Schwefel_2_26,6,-18667.815230289285,20000,0.9971962999989046
ring,Schwefel_2_26,7,-19588.54322095297,20000,0.9724617000028957
ring,Schwefel_2_26,8,-19172.463710272306,20000,0.9145451000076719
ring,Schwefel_2_26,9,-18084.379458073377,20000,0.9403362000011839
ring,Schwefel_2_26,10,-19476.37799988836,20000,0.9618170000030659
ring,Schwefel_2_26,11,-18979.577346692993,20000,1.0357419999927515
ring,Schwefel_2_26,12,-19365.564819446263,20000,0.9558375000051456
ring,Schwefel_2_26,13,-19457.66688849966,20000,0.954946400001063
ring,Schwefel_2_26,14,-18608.850856696754,20000,0.9394571999873733
ring,Schwefel_2_26,15,-18497.034438889757,20000,0.9261331000016071
ring,Schwefel_2_26,16,-21093.602918560093,20000,0.9211414000019431
ring,Schwefel_2_26,17,-18686.186974748103,20000,0.9828630999982124
ring,Schwefel_2_26,18,-19429.94724204232,20000,0.9485492999956477
ring,Schwefel_2_26,19,-19500.781970420743,20000,0.9732270000095014
ring,Schwefel_2_26,20,-19088.29768487515,20000,0.9361937000066973
ring,Schwefel_2_26,21,-17693.880125943866,20000,0.9162180999992415
ring,Schwefel_2_26,22,-19314.570965958006,20000,0.9125205999880563
ring,Schwefel_2_26,23,-20441.587511699443,20000,0.9222793000080856
ring,Schwefel_2_26,24,-19753.85842975045,20000,0.9900144999992335
ring,Schwefel_2_26,25,-19823.399019098393,20000,0.9889808000007179
ring,Schwefel_2_26,26,-19305.933187069997,20000,0.9255170999967959
ring,Schwefel_2_26,27,-19446.719680284456,20000,0.9365950000064913
ring,Schwefel_2_26,28,-20559.853445288387,20000,1.0281929999910062
ring,Schwefel_2_26,29,-19987.089613173717,20000,0.9875596000056248
ring,Rastrigin,0,30.05742393360964,20000,1.0333825999987312
ring,Rastrigin,1,39.94118786783844,20000,1.0258376999991015
ring,Rastrigin,2,25.399644218648746,20000,1.006104599990067
ring,Rastrigin,3,23.832019227453827,20000,1.0367729999998119
ring,Rastrigin,4,23.962502528952882,20000,0.9427474999974947
ring,Rastrigin,5,9.507387618827124,20000,0.9925924999988638
ring,Rastrigin,6,26.169861699764226,20000,0.9808548000000883
ring,Rastrigin,7,38.31952050701972,20000,0.9972206000093138
ring,Rastrigin,8,20.42412609641275,20000,1.0082082000008086
ring,Rastrigin,9,27.287266150803646,20000,0.9721809000038775
ring,Rastrigin,10,30.898606777723785,20000,1.0316783000016585
ring,Rastrigin,11,24.82711879709035,20000,0.9881487999955425
ring,Rastrigin,12,30.088890817997424,20000,1.0178156999900239
ring,Rastrigin,13,28.338602255677188,20000,1.0158311999985017
