variant,function,seed,best,seconds
fixed_K59,Schwefel_2_21,24,0.26394151764534207,1.479
fixed_K59,Schwefel_2_21,25,0.3892078360416164,1.507
fixed_K59,Schwefel_2_21,26,0.3875696931365635,1.529
fixed_K59,Schwefel_2_21,27,0.943248545515764,1.436
fixed_K59,Schwefel_2_21,28,0.4961935077623361,1.46
fixed_K59,Schwefel_2_21,29,1.0286027379504719,1.435
fixed_K59,Schwefel_2_21,3,0.6434444454960163,1.42
fixed_K59,Schwefel_2_21,4,0.3689545571556948,1.476
fixed_K59,Schwefel_2_21,5,0.5687003519401894,1.448
fixed_K59,Schwefel_2_21,6,0.6252611586244129,1.399
fixed_K59,Schwefel_2_21,7,7.844844724004924,1.418
fixed_K59,Schwefel_2_21,8,1.150112951477799,1.395
fixed_K59,Schwefel_2_21,9,0.5455396075128317,1.438
fixed_K59,Schwefel_2_22,0,0.6873382901323976,1.693
fixed_K59,Schwefel_2_22,1,5.527332535193547,1.683
fixed_K59,Schwefel_2_22,10,1.607974793272328,1.738
fixed_K59,Schwefel_2_22,11,4.129673670438698,1.681
fixed_K59,Schwefel_2_22,12,5.716851534663804,1.681
fixed_K59,Schwefel_2_22,13,4.23661168465021,1.7
fixed_K59,Schwefel_2_22,14,3.6307094670746274,1.658
fixed_K59,Schwefel_2_22,15,0.9725645006952245,1.726
fixed_K59,Schwefel_2_22,16,6.829503112962617,1.671
fixed_K59,Schwefel_2_22,17,5.08484801677711,1.689
fixed_K59,Schwefel_2_22,18,1.2965506335326977,1.713
fixed_K59,Schwefel_2_22,19,3.158260059559297,1.688
fixed_K59,Schwefel_2_22,2,4.322555529343906,1.668
fixed_K59,Schwefel_2_22,20,3.937141993340156,1.658
fixed_K59,Schwefel_2_22,21,4.583087931798878,1.69
fixed_K59,Schwefel_2_22,22,3.708080856401247,1.667
fixed_K59,Schwefel_2_22,23,1.084403717513979,1.705
fixed_K59,Schwefel_2_22,24,4.742055696671724,1.684
fixed_K59,Schwefel_2_22,25,5.036607058465187,1.682
fixed_K59,Schwefel_2_22,26,4.84509891442231,1.698
fixed_K59,Schwefel_2_22,27,0.30349251410036104,1.72
fixed_K59,Schwefel_2_22,28,3.8938854224830886,1.664
fixed_K59,Schwefel_2_22,29,3.9585018968252235,1.707
fixed_K59,Schwefel_2_22,3,1.4181229919512486,1.683
fixed_K59,Schwefel_2_22,4,5.053155794095104,1.689
fixed_K59,Schwefel_2_22,5,6.085962918423583,1.689
fixed_K59,Schwefel_2_22,6,1.4906450321999227,1.691
fixed_K59,Schwefel_2_22,7,4.362313537934375,1.685
fixed_K59,Schwefel_2_22,8,0.33554990844794075,1.825
fixed_K59,Schwefel_2_22,9,1.7879084270729295,1.718
fixed_K59,Schwefel_2_26,0,-20270.12720445849,1.753
fixed_K59,Schwefel_2_26,1,-20155.444825051254,1.731
fixed_K59,Schwefel_2_26,10,-20084.80734141347,2.066
fixed_K59,Schwefel_2_26,11,-19400.061671267922,1.881
fixed_K59,Schwefel_2_26,12,-20260.907183438234,1.777
fixed_K59,Schwefel_2_26,13,-20005.618621168796,1.719
fixed_K59,Schwefel_2_26,14,-19078.70232562137,2.002
fixed_K59,Schwefel_2_26,15,-18610.6630778414,1.945
fixed_K59,Schwefel_2_26,16,-20934.026150852562,1.743
fixed_K59,Schwefel_2_26,17,-19105.286732967048,1.862
fixed_K59,Schwefel_2_26,18,-20146.845150708556,2.113
fixed_K59,Schwefel_2_26,19,-19590.7244528893,1.746
fixed_K59,Schwefel_2_26,2,-19325.778409856666,1.873
fixed_K59,Schwefel_2_26,20,-19396.013513084385,1.917
fixed_K59,Schwefel_2_26,21,-19354.79365368304,1.736
fixed_K59,Schwefel_2_26,22,-19234.707526921673,1.821
fixed_K59,Schwefel_2_26,23,-20440.26185272154,1.798
fixed_K59,Schwefel_2_26,24,-19941.73892687387,1.948
fixed_K59,Schwefel_2_26,25,-20302.416961896746,1.771
fixed_K59,Schwefel_2_26,26,-19317.332044659248,2.183
fixed_K59,Schwefel_2_26,27,-19828.14929389872,1.734
fixed_K59,Schwefel_2_26,28,-21071.8287910043,1.775
fixed_K59,Schwefel_2_26,29,-20815.736787536604,1.77
fixed_K59,Schwefel_2_26,3,-19596.38537400947,1.94
fixed_K59,Schwefel_2_26,4,-19980.398306257208,2.043
fixed_K59,Schwefel_2_26,5,-21021.476075770956,1.909
fixed_K59,Schwefel_2_26,6,-18248.95420519451,1.763
fixed_K59,Schwefel_2_26,7,-19749.62609278583,1.727
fixed_K59,Schwefel_2_26,8,-20163.88959670252,1.766
fixed_K59,Schwefel_2_26,9,-19140.469350472173,1.869
fixed_K59,Sphere,0,0.004706317693907068,1.342
fixed_K59,Sphere,1,0.003133658555746284,1.366
fixed_K59,Sphere,10,0.0026032447820268745,1.449
fixed_K59,Sphere,11,0.0017336050330856057,1.405
fixed_K59,Sphere,12,0.0032446835824694207,1.364
fixed_K59,Sphere,13,0.00434056311039846,1.354
fixed_K59,Sphere,14,0.002395227903993876,1.393
fixed_K59,Sphere,15,0.001965253183361236,1.404
fixed_K59,Sphere,16,0.0023739113160403708,1.327
fixed_K59,Sphere,17,0.0015397780949401143,1.387
fixed_K59,Sphere,18,0.002869301478972151,1.384
fixed_K59,Sphere,19,0.003251211633936551,1.366
fixed_K59,Sphere,2,0.002821630677604498,1.373
fixed_K59,Sphere,20,0.002068708430003641,1.344
fixed_K59,Sphere,21,0.0020470402609588816,1.451
fixed_K59,Sphere,22,0.0014339981511464726,1.339
fixed_K59,Sphere,23,0.0029672582380755102,1.395
fixed_K59,Sphere,24,0.0030297998084514314,1.375
fixed_K59,Sphere,25,0.00182967282659236,1.374
fixed_K59,Sphere,26,0.004056969122819144,1.353
fixed_K59,Sphere,27,0.0019378804241585704,1.379
fixed_K59,Sphere,28,0.004377060756563106,1.346
fixed_K59,Sphere,29,0.0016316804495580793,1.42
fixed_K59,Sphere,3,0.002146163708020291,1.404
fixed_K59,Sphere,4,0.0026013992111592102,1.458
fixed_K59,Sphere,5,0.0018762918812511198,1.448
fixed_K59,Sphere,6,0.0025647704715603434,1.457
fixed_K59,Sphere,7,0.003783237997542301,1.425
fixed_K59,Sphere,8,0.002399998780075179,1.317
fixed_K59,Sphere,9,0.0025679331390084815,1.35
fixed_K59,Step,0,1.0,2.205
fixed_K59,Step,1,0.0,2.181
fixed_K59,Step,10,0.0,2.188
fixed_K59,Step,11,0.0,2.174
fixed_K59,Step,12,0.0,2.184
fixed_K59,Step,13,0.0,2.053
fixed_K59,Step,14,0.0,2.193
fixed_K59,Step,15,0.0,2.166
fixed_K59,Step,16,0.0,1.923
fixed_K59,Step,17,0.0,2.249
fixed_K59,Step,18,0.0,2.061
fixed_K59,Step,19,0.0,2.26
fixed_K59,Step,2,0.0,2.185
fixed_K59,Step,20,0.0,2.216
fixed_K59,Step,21,0.0,2.114
fixed_K59,Step,22,0.0,2.04
fixed_K59,Step,23,0.0,2.133
fixed_K59,Step,24,0.0,2.232
fixed_K59,Step,25,0.0,2.256
fixed_K59,Step,26,0.0,2.271
fixed_K59,Step,27,0.0,2.203
fixed_K59,Step,28,0.0,2.172
fixed_K59,Step,29,0.0,2.273
fixed_K59,Step,3,0.0,2.181
fixed_K59,Step,4,0.0,2.166
fixed_K59,Step,5,0.0,2.234
fixed_K59,Step,6,0.0,2.156
fixed_K59,Step,7,0.0,2.163
fixed_K59,Step,8,0.0,2.196
fixed_K59,Step,9,0.0,2.264
random_K,Ackley,0,4.211798137345443,2.994
random_K,Ackley,1,0.23590895260519362,2.867
random_K,Ackley,10,5.47364820269744,2.983
random_K,Ackley,11,7.294634725724466,3.051
random_K,Ackley,12,1.1185584283392633,2.993
random_K,Ackley,13,0.9048653804017488,2.957
random_K,Ackley,14,0.1255508906823697,3.025
random_K,Ackley,15,1.1722152253566844,3.046
random_K,Ackley,16,0.839234288927202,2.957
random_K,Ackley,17,4.505996716339059,2.995
random_K,Ackley,18,0.9352715994047363,2.952
random_K,Ackley,19,2.067841365670891,2.902
random_K,Ackley,2,0.1198826570894913,2.985
random_K,Ackley,20,0.04643628578327297,2.994
random_K,Ackley,21,0.8271894706011733,3.06
random_K,Ackley,22,0.007564061129734956,3.011
random_K,Ackley,23,0.032914144896900144,3.024
random_K,Ackley,24,0.5285164261524362,2.963
random_K,Ackley,25,6.375644428445991,2.924
random_K,Ackley,26,0.948196850886792,3.041
random_K,Ackley,27,5.319697348985706,2.985
random_K,Ackley,28,6.35224825843429,2.996
random_K,Ackley,29,2.2935983938260986,2.897
random_K,Ackley,3,2.158949707990463,3.008
random_K,Ackley,4,0.09550195601455203,2.939
random_K,Ackley,5,0.7592563586082375,3.028
random_K,Ackley,6,1.097225963365681,3.054
random_K,Ackley,7,0.027007916554616873,2.934
random_K,Ackley,8,0.43373031321481337,2.959
random_K,Ackley,9,0.011919659013497341,2.945
random_K,Griewank,0,0.010898078811102274,2.801
random_K,Griewank,1,0.01201597462079984,2.864
random_K,Griewank,10,0.026500203920031717,2.75
random_K,Griewank,11,0.036691419192715236,2.827
random_K,Griewank,12,0.02041847874019087,2.782
random_K,Griewank,13,0.015644854247494067,2.707
random_K,Griewank,14,0.018002026483870615,2.749
random_K,Griewank,15,0.011376456720218475,2.797
random_K,Griewank,16,0.019717428651810587,2.747
random_K,Griewank,17,0.0275062355767709,2.791
random_K,Griewank,18,0.03717625275109426,2.752
random_K,Griewank,19,0.023885895275122082,2.774
random_K,Griewank,2,0.056857452421632315,2.846
random_K,Griewank,20,0.032865269595885205,2.77
random_K,Griewank,21,0.04722000475459809,2.774
random_K,Griewank,22,0.03399528432671839,2.813
random_K,Griewank,23,0.027755901373597514,2.938
random_K,Griewank,24,0.017334489975228684,2.915
random_K,Griewank,25,0.016147958244931315,2.985
random_K,Griewank,26,0.025527612137765665,2.995
random_K,Griewank,27,0.02489014376261689,3.002
random_K,Griewank,28,0.02258208790149996,2.904
random_K,Griewank,29,0.02449847588773535,2.899
random_K,Griewank,3,0.040580248796408425,2.804
random_K,Griewank,4,0.01109524764755343,2.77
random_K,Griewank,5,0.021463583164076705,2.809
random_K,Griewank,6,0.010663603417553902,2.837
random_K,Griewank,7,0.022187242676591112,2.823
random_K,Griewank,8,0.006441072148891891,2.753
random_K,Griewank,9,0.033020787568570076,2.776
random_K,Penalized2,0,0.015145314123429496,8.94
random_K,Penalized2,1,2.465353079886505,8.906
random_K,Penalized2,10,2.7866991799919183,8.936
random_K,Penalized2,11,0.501423490765364,8.884
random_K,Penalized2,12,30.66179812889511,8.965
random_K,Penalized2,13,2.159569139303911,8.894
random_K,Penalized2,14,13.609342045896565,8.883
random_K,Penalized2,15,2.382420616669847,8.956
random_K,Penalized2,16,0.605083325870589,8.927
random_K,Penalized2,17,1.7788981726996167,8.903
random_K,Penalized2,18,7.4301377556966175,8.888
random_K,Penalized2,19,3.3526223369580856,8.949
random_K,Penalized2,2,1.3687007089178436,8.948
random_K,Penalized2,20,0.10855017136806983,8.949
random_K,Penalized2,21,0.1343154604391162,8.815
random_K,Penalized2,22,2.8666942319154547,8.951
random_K,Penalized2,23,4.018208067076911,8.952
random_K,Penalized2,24,0.01662437910204718,8.909
random_K,Penalized2,25,2.8568008147223054,8.884
random_K,Penalized2,26,0.8780061170561647,8.937
random_K,Penalized2,27,1.6299706362236515,8.854
random_K,Penalized2,28,2.624752673441874,8.895
random_K,Penalized2,29,0.4174733763176036,8.949
random_K,Penalized2,3,0.18826488446866252,8.892
random_K,Penalized2,4,7.004426088879739,8.886
random_K,Penalized2,5,0.128118741442624,8.988
random_K,Penalized2,6,0.021731079892985186,8.889
random_K,Penalized2,7,0.0019887497211042936,8.936
random_K,Penalized2,8,0.620734915732616,8.856
random_K,Penalized2,9,0.0836572828014109,8.847
random_K,Penalized,0,2.1482494824467686,10.386
random_K,Penalized,1,4.716166736593634e-05,10.38
random_K,Penalized,10,1.395373117294404,10.258
random_K,Penalized,11,3.2560515031576425,10.387
random_K,Penalized,12,2.420913063169633,10.276
random_K,Penalized,13,3.0827341660897445,10.336
random_K,Penalized,14,2.6118319952374023,10.328
random_K,Penalized,15,1.7574274531217153,10.519
random_K,Penalized,16,2.4894977141670327,10.514
random_K,Penalized,17,1.767057472723539,10.352
random_K,Penalized,18,1.9197759363718412,10.655
random_K,Penalized,19,3.649412699415591,10.716
random_K,Penalized,2,3.2064789346477576,10.301
random_K,Penalized,20,2.549733205707563,10.494
random_K,Penalized,21,2.341681840600243,10.506
random_K,Penalized,22,2.3499661558474494,10.466
random_K,Penalized,23,4.264617006996172,10.522
random_K,Penalized,24,2.510740809628211,10.229
random_K,Penalized,25,4.427099288980986,10.248
random_K,Penalized,26,2.2014361635250244,10.284
random_K,Penalized,27,1.5384462578752305,10.279
random_K,Penalized,28,3.6775563862224816,10.317
random_K,Penalized,29,3.069429861153643,10.222
random_K,Penalized,3,3.9601792799949522,10.308
random_K,Penalized,4,1.7603933967516863,10.291
random_K,Penalized,5,1.469205906445151,10.249
random_K,Penalized,6,0.8846858251968199,10.264
random_K,Penalized,7,1.2702018682398803,10.31
random_K,Penalized,8,0.6659407740802221,10.229
random_K,Penalized,9,1.9079546743752425,10.228
random_K,Quartic,0,2.1004445969230495e-09,3.353
random_K,Quartic,1,1.6170481643795723e-09,3.349
random_K,Quartic,10,7.879519537574975e-13,3.381
random_K,Quartic,11,4.011094196429249e-10,3.331
random_K,Quartic,12,4.472943512678092e-09,3.318
random_K,Quartic,13,4.311962833159776e-09,3.321
random_K,Quartic,14,6.311152080920449e-09,3.306
random_K,Quartic,15,5.658335773127274e-09,3.345
random_K,Quartic,16,7.466654808395777e-10,3.261
random_K,Quartic,17,1.6136875080322924e-12,3.426
random_K,Quartic,18,2.111048976013749e-10,3.31
random_K,Quartic,19,2.8207408345764802e-09,3.385
random_K,Quartic,2,8.832980375875003e-10,3.356
random_K,Quartic,20,7.974522683695879e-10,3.345
random_K,Quartic,21,1.9914448066984695e-09,3.349
random_K,Quartic,22,1.5066607301121374e-10,3.441
random_K,Quartic,23,8.547801781178361e-10,3.407
random_K,Quartic,24,4.282736870989404e-11,3.352
random_K,Quartic,25,7.253629171080401e-10,3.403
random_K,Quartic,26,1.4902879930075146e-10,3.452
random_K,Quartic,27,5.903503744299563e-11,3.316
random_K,Quartic,28,1.2564104223826082e-09,3.3
random_K,Quartic,29,5.63118520421293e-09,3.374
random_K,Quartic,3,9.231134309914667e-11,3.41
random_K,Quartic,4,1.598991215800335e-09,3.427
random_K,Quartic,5,5.901196911104284e-10,3.328
random_K,Quartic,6,9.975394047417495e-13,3.403
random_K,Quartic,7,2.17226598802472e-11,3.388
random_K,Quartic,8,9.43394345655037e-10,3.242
random_K,Quartic,9,2.6285741012910062e-09,3.272
random_K,Rastrigin,0,0.1282437225769968,2.504
random_K,Rastrigin,1,0.1479656262389426,2.497
random_K,Rastrigin,10,0.07381271325942862,2.473
random_K,Rastrigin,11,7.387337125477302,2.488
random_K,Rastrigin,12,0.2795061109184189,2.561
random_K,Rastrigin,13,0.7880029856611372,2.513
random_K,Rastrigin,14,0.053138227433635166,2.49
random_K,Rastrigin,15,0.26223740784558913,2.567
random_K,Rastrigin,16,0.7293136645172353,2.565
random_K,Rastrigin,17,3.4924702124886267,2.605
random_K,Rastrigin,18,4.006754506891696,2.544
random_K,Rastrigin,19,0.25570942756428394,2.517
random_K,Rastrigin,2,13.935187213321342,2.588
random_K,Rastrigin,20,8.959091077292555,2.526
random_K,Rastrigin,21,6.337820703872524,2.568
random_K,Rastrigin,22,0.04576479271707967,2.393
random_K,Rastrigin,23,0.11446271207324799,2.51
random_K,Rastrigin,24,13.93500543686423,2.483
random_K,Rastrigin,25,0.2917814211944574,2.486
random_K,Rastrigin,26,11.948892358457215,2.415
random_K,Rastrigin,27,0.0330998375808349,2.496
random_K,Rastrigin,28,1.1448823849872838,2.528
random_K,Rastrigin,29,0.3291591025860612,2.495
random_K,Rastrigin,3,13.931212984109322,2.524
random_K,Rastrigin,4,0.30028395127948215,2.576
random_K,Rastrigin,5,3.418249802225546,2.594
random_K,Rastrigin,6,0.28930953162353035,2.572
random_K,Rastrigin,7,2.225792861299226,2.605
random_K,Rastrigin,8,6.97155585379403,2.447
random_K,Rastrigin,9,5.972829682565532,2.585
random_K,Rosenbrock,0,28.817245582999934,4.889
random_K,Rosenbrock,1,28.199024358629607,4.813
random_K,Rosenbrock,10,29.3483308795843,4.881
random_K,Rosenbrock,11,79.5457618706023,4.892
random_K,Rosenbrock,12,88.48483036547408,4.899
random_K,Rosenbrock,13,142.3866295720741,4.832
random_K,Rosenbrock,14,100.43042838387791,4.835
random_K,Rosenbrock,15,36.22064034225139,4.77
random_K,Rosenbrock,16,78.25428433611444,4.779
random_K,Rosenbrock,17,28.552087061235472,4.795
random_K,Rosenbrock,18,27.251441235733466,4.825
random_K,Rosenbrock,19,36.48207951487775,4.785
random_K,Rosenbrock,2,31.444850104404047,4.792
random_K,Rosenbrock,20,29.27651480468622,4.749
random_K,Rosenbrock,21,47.16218345588895,4.786
random_K,Rosenbrock,22,27.141626326740976,4.877
random_K,Rosenbrock,23,28.7089106969889,4.816
random_K,Rosenbrock,24,28.229215828090418,4.794
random_K,Rosenbrock,25,148.66639615934864,4.845
random_K,Rosenbrock,26,27.18599978523802,4.81
random_K,Rosenbrock,27,33.4671197611436,4.854
random_K,Rosenbrock,28,207.48341580308352,4.803
random_K,Rosenbrock,29,27.072801084643494,4.811
random_K,Rosenbrock,3,45.120492566374644,4.829
random_K,Rosenbrock,4,174.89620714562525,4.846
random_K,Rosenbrock,5,25.500162940789856,4.884
random_K,Rosenbrock,6,31.128058693886555,4.827
random_K,Rosenbrock,7,27.862685246481384,4.869
random_K,Rosenbrock,8,85.60670987111278,4.9
random_K,Rosenbrock,9,30.122023869299543,4.77
random_K,Schwefel_1_2,0,149.20550647720376,13.026
random_K,Schwefel_1_2,1,131.42528325399059,12.905
random_K,Schwefel_1_2,10,123.9437336469816,12.985
random_K,Schwefel_1_2,11,225.21980234629498,13.01
random_K,Schwefel_1_2,12,88.1750685097994,13.011
random_K,Schwefel_1_2,13,48.93471147688647,13.074
random_K,Schwefel_1_2,14,94.63230551439183,12.985
random_K,Schwefel_1_2,15,45.91869735465935,13.053
random_K,Schwefel_1_2,16,40.86793613974806,12.867
random_K,Schwefel_1_2,17,65.01623995926589,13.023
random_K,Schwefel_1_2,18,129.86514617529394,12.988
random_K,Schwefel_1_2,19,141.36255549176283,13.067
random_K,Schwefel_1_2,2,221.50132153806607,13.009
random_K,Schwefel_1_2,20,1.6957321613560925,12.936
random_K,Schwefel_1_2,21,78.55098964980738,13.009
random_K,Schwefel_1_2,22,95.81739875270888,12.881
random_K,Schwefel_1_2,23,82.62881961146309,12.83
random_K,Schwefel_1_2,24,94.30508338002949,12.946
random_K,Schwefel_1_2,25,91.45907097403311,13.161
random_K,Schwefel_1_2,26,123.07942569631534,13.011
random_K,Schwefel_1_2,27,84.59386996889266,13.076
random_K,Schwefel_1_2,28,236.3953156264377,12.984
random_K,Schwefel_1_2,29,58.203030030171675,12.911
random_K,Schwefel_1_2,3,159.4942486985399,12.952
random_K,Schwefel_1_2,4,82.80358779244719,12.989
random_K,Schwefel_1_2,5,81.43158206048567,12.934
random_K,Schwefel_1_2,6,75.019937370683,13.054
random_K,Schwefel_1_2,7,97.4895360916298,12.977
random_K,Schwefel_1_2,8,57.555293048339315,12.927
random_K,Schwefel_1_2,9,137.71946300716806,12.98
random_K,Schwefel_2_21,0,0.3423038274231381,2.09
random_K,Schwefel_2_21,1,6.086422684143884,2.098
random_K,Schwefel_2_21,10,0.9618690105089729,2.032
random_K,Schwefel_2_21,11,1.1092642199856406,2.062
random_K,Schwefel_2_21,12,1.7106448686323945,2.071
random_K,Schwefel_2_21,13,0.8138816564601554,1.967
random_K,Schwefel_2_21,14,0.7280166131685675,2.085
random_K,Schwefel_2_21,15,6.533575144495936,2.027
random_K,Schwefel_2_21,16,1.0157239953917898,2.056
random_K,Schwefel_2_21,17,5.942336256581873,2.069
random_K,Schwefel_2_21,18,1.3836509787644191,2.055
random_K,Schwefel_2_21,19,0.06886840671327209,2.132
random_K,Schwefel_2_21,2,5.774153246335771,2.019
random_K,Schwefel_2_21,20,0.8663332490559466,2.108
random_K,Schwefel_2_21,21,0.005104396069140407,2.148
random_K,Schwefel_2_21,22,0.571389802722138,2.12
random_K,Schwefel_2_21,23,1.091693337377448,2.078
random_K,Schwefel_2_21,24,0.8763661103576936,2.077
random_K,Schwefel_2_21,25,7.531622745291603,2.062
random_K,Schwefel_2_21,26,1.2981270187524179,2.057
random_K,Schwefel_2_21,27,4.796638930701546,2.093
random_K,Schwefel_2_21,28,0.35917821122061955,2.063
random_K,Schwefel_2_21,29,0.26886302294568376,2.065
random_K,Schwefel_2_21,3,0.7874186963452299,2.071
random_K,Schwefel_2_21,4,5.843634892550142,2.058
random_K,Schwefel_2_21,5,0.5211410157333755,2.046
random_K,Schwefel_2_21,6,0.4999180387587385,2.032
random_K,Schwefel_2_21,7,0.6731544369798654,2.063
random_K,Schwefel_2_21,8,4.6259098162869146,2.065
random_K,Schwefel_2_21,9,0.14874904028599356,2.152
random_K,Schwefel_2_22,0,2.6917085887142203,2.578
random_K,Schwefel_2_22,1,2.9231034710043313,2.632
random_K,Schwefel_2_22,10,0.3877669916523641,2.522
random_K,Schwefel_2_22,11,3.7452814627273168,2.395
random_K,Schwefel_2_22,12,1.6385439811651243,2.53
random_K,Schwefel_2_22,13,0.641833765258306,2.475
random_K,Schwefel_2_22,14,3.352258331581944,2.518
random_K,Schwefel_2_22,15,2.860659755524624,2.514
random_K,Schwefel_2_22,16,3.5773307457171954,2.509
random_K,Schwefel_2_22,17,2.7476493769474777,2.575
random_K,Schwefel_2_22,18,2.2485475164515,2.499
random_K,Schwefel_2_22,19,4.083741532934661,2.517
random_K,Schwefel_2_22,2,0.18510471256892802,2.498
random_K,Schwefel_2_22,20,3.0237663470500182,2.395
random_K,Schwefel_2_22,21,4.740867786460967,2.497
random_K,Schwefel_2_22,22,2.315310974936157,2.421
random_K,Schwefel_2_22,23,4.033929590949603,2.57
random_K,Schwefel_2_22,24,2.71193277299211,2.499
random_K,Schwefel_2_22,25,2.941074451508096,2.504
random_K,Schwefel_2_22,26,3.7950372068382765,2.473
random_K,Schwefel_2_22,27,2.9509388480728433,2.457
random_K,Schwefel_2_22,28,2.5305848106251143,2.443
random_K,Schwefel_2_22,29,4.338377186941243,2.513
random_K,Schwefel_2_22,3,1.7101953809571278,2.58
random_K,Schwefel_2_22,4,2.4392339379424004,2.501
random_K,Schwefel_2_22,5,4.9305461122152305,2.498
random_K,Schwefel_2_22,6,4.221682537841601,2.533
random_K,Schwefel_2_22,7,3.02179922104216,2.53
random_K,Schwefel_2_22,8,3.239718017726304,2.466
random_K,Schwefel_2_22,9,3.59157083871986,2.451
random_K,Schwefel_2_26,0,-20313.25650006273,2.376
random_K,Schwefel_2_26,1,-20283.4076513878,2.441
random_K,Schwefel_2_26,10,-19983.288955043816,2.348
random_K,Schwefel_2_26,11,-19336.537447937644,2.332
random_K,Schwefel_2_26,12,-20559.208983796932,2.268
random_K,Schwefel_2_26,13,-19394.0843916729,2.213
random_K,Schwefel_2_26,14,-19442.169202105517,2.33
random_K,Schwefel_2_26,15,-18745.951779211922,2.442
random_K,Schwefel_2_26,16,-20973.636618730783,2.245
random_K,Schwefel_2_26,17,-18806.230689251766,2.465
random_K,Schwefel_2_26,18,-20246.475549636954,2.475
random_K,Schwefel_2_26,19,-19749.225256229925,2.316
random_K,Schwefel_2_26,2,-16946.389798033582,2.367
random_K,Schwefel_2_26,20,-19573.255755878832,2.38
random_K,Schwefel_2_26,21,-19472.812238582494,2.27
random_K,Schwefel_2_26,22,-19175.198601300257,2.243
random_K,Schwefel_2_26,23,-20061.92112059747,2.381
random_K,Schwefel_2_26,24,-20242.868126177076,2.22
random_K,Schwefel_2_26,25,-19887.38840220031,2.216
random_K,Schwefel_2_26,26,-19452.071400724813,2.386
random_K,Schwefel_2_26,27,-19611.417752102538,2.187
random_K,Schwefel_2_26,28,-20776.315685926,2.262
random_K,Schwefel_2_26,29,-20598.59783707928,2.214
random_K,Schwefel_2_26,3,-19552.374077885343,2.281
random_K,Schwefel_2_26,4,-20045.66191194178,2.386
random_K,Schwefel_2_26,5,-21012.905983693254,2.391
random_K,Schwefel_2_26,6,-19137.03572018265,2.257
random_K,Schwefel_2_26,7,-19749.69503857552,2.283
random_K,Schwefel_2_26,8,-20163.91478725745,2.256
random_K,Schwefel_2_26,9,-19277.706737435587,2.346
random_K,Sphere,0,0.0016747608795187625,2.094
random_K,Sphere,1,0.000856702553211876,2.024
random_K,Sphere,10,0.0018786308100059098,2.065
random_K,Sphere,11,0.0013332522188723868,2.101
random_K,Sphere,12,0.0013960491286709796,2.029
random_K,Sphere,13,0.001408529657011665,2.113
random_K,Sphere,14,0.0002697529832776971,2.101
random_K,Sphere,15,0.0013684080819078516,2.04
random_K,Sphere,16,0.0011051379125649108,2.053
random_K,Sphere,17,0.0010637900585075497,2.059
random_K,Sphere,18,0.0016363719198570752,2.012
random_K,Sphere,19,0.001863547886871215,2.147
random_K,Sphere,2,0.00016258056768331098,2.051
random_K,Sphere,20,0.00024185222942962753,2.082
random_K,Sphere,21,0.0008007615229059403,2.2
random_K,Sphere,22,0.001163583203901626,2.181
random_K,Sphere,23,0.0009296728592032517,2.246
random_K,Sphere,24,0.0015098280478526391,2.18
random_K,Sphere,25,0.001196159875519445,2.16
random_K,Sphere,26,0.0014081839145454295,2.204
random_K,Sphere,27,0.0007814881724346522,2.151
random_K,Sphere,28,0.0029564057397716338,2.219
random_K,Sphere,29,0.0015375933766187825,2.213
random_K,Sphere,3,0.0013183359325348787,2.075
random_K,Sphere,4,0.0018445407730064774,2.083
random_K,Sphere,5,0.001929189247903587,2.07
random_K,Sphere,6,0.00031302718368193377,2.09
random_K,Sphere,7,0.002783399670785185,2.018
random_K,Sphere,8,0.0012638746591607515,2.027
random_K,Sphere,9,0.00158139671942014,2.068
random_K,Step,0,0.0,2.499
random_K,Step,1,0.0,2.486
random_K,Step,10,0.0,2.658
random_K,Step,11,0.0,2.521
random_K,Step,12,0.0,2.526
random_K,Step,13,0.0,2.627
random_K,Step,14,0.0,2.507
random_K,Step,15,0.0,2.465
random_K,Step,16,0.0,2.424
random_K,Step,17,0.0,2.548
random_K,Step,18,0.0,2.519
random_K,Step,19,0.0,2.509
random_K,Step,2,0.0,2.52
random_K,Step,20,0.0,2.378
random_K,Step,21,0.0,2.558
random_K,Step,22,0.0,2.664
random_K,Step,23,0.0,2.493
random_K,Step,24,0.0,2.539
random_K,Step,25,0.0,2.416
random_K,Step,26,0.0,2.488
random_K,Step,27,0.0,2.428
random_K,Step,28,0.0,2.424
random_K,Step,29,0.0,2.41
random_K,Step,3,0.0,2.672
random_K,Step,4,0.0,2.634
random_K,Step,5,0.0,2.407
random_K,Step,6,0.0,2.748
random_K,Step,7,0.0,2.448
random_K,Step,8,0.0,2.703
random_K,Step,9,0.0,2.384
social,Ackley,0,2.81412893799487,9.794
social,Ackley,1,6.375562645098324,9.832
social,Ackley,10,5.503244672056542,9.737
social,Ackley,11,6.03030764314547,9.816
social,Ackley,12,7.06429626469879,9.744
social,Ackley,13,4.737885946554709,9.769
social,Ackley,14,4.584193375177559,9.768
social,Ackley,15,6.0044083780540625,9.827
social,Ackley,16,0.2573302200037628,9.842
social,Ackley,17,5.255952327784886,9.864
social,Ackley,18,5.1912358024627,9.829
social,Ackley,19,4.883930882902504,9.881
social,Ackley,2,5.533083321815422,9.847
social,Ackley,20,0.09829979336817773,9.901
social,Ackley,21,0.03155502027767598,9.835
social,Ackley,22,4.700336797354119,9.858
